"Sub.ID","Encoding","Group","Direction","JOL","Scored"
77,"IS","JOL A","U",80,0
77,"IS","JOL A","U",100,0
77,"IS","JOL A","U",95,0
77,"IS","JOL A","U",90,0
77,"IS","JOL A","U",7,1
77,"IS","JOL A","U",89,0
77,"IS","JOL A","U",40,0
77,"IS","JOL A","U",67,0
77,"IS","JOL A","U",90,0
77,"IS","JOL A","U",60,0
77,"IS","JOL A","U",100,0
77,"IS","JOL A","U",60,0
77,"IS","JOL A","U",80,0
77,"IS","JOL A","U",100,0
77,"IS","JOL A","U",50,0
77,"IS","JOL A","U",9,0
77,"IS","JOL A","U",75,0
77,"IS","JOL A","U",90,0
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",80,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",23,0
78,"IS","JOL B","F",46,1
78,"IS","JOL B","F",100,0
78,"IS","JOL B","F",45,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",100,0
78,"IS","JOL B","F",100,0
78,"IS","JOL B","F",50,1
78,"IS","JOL B","F",35,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",100,1
78,"IS","JOL B","F",98,1
78,"IS","JOL B","F",90,0
78,"IS","JOL B","F",100,1
78,"IS","JOL B","B",50,1
78,"IS","JOL B","B",100,0
78,"IS","JOL B","B",45,0
78,"IS","JOL B","B",100,0
78,"IS","JOL B","B",40,1
78,"IS","JOL B","B",2,0
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",20,0
78,"IS","JOL B","B",100,0
78,"IS","JOL B","B",50,1
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",0,1
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",40,0
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",100,1
78,"IS","JOL B","B",50,1
78,"IS","JOL B","S",100,0
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",90,1
78,"IS","JOL B","S",50,1
78,"IS","JOL B","S",0,1
78,"IS","JOL B","S",50,1
78,"IS","JOL B","S",50,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",20,1
78,"IS","JOL B","S",20,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",100,1
78,"IS","JOL B","S",40,0
78,"IS","JOL B","U",0,0
78,"IS","JOL B","U",20,1
78,"IS","JOL B","U",30,0
78,"IS","JOL B","U",40,0
78,"IS","JOL B","U",8,0
78,"IS","JOL B","U",0,0
78,"IS","JOL B","U",7,0
78,"IS","JOL B","U",20,1
78,"IS","JOL B","U",40,0
78,"IS","JOL B","U",50,0
78,"IS","JOL B","U",10,0
78,"IS","JOL B","U",10,0
78,"IS","JOL B","U",40,0
78,"IS","JOL B","U",30,0
78,"IS","JOL B","U",0,0
78,"IS","JOL B","U",40,0
78,"IS","JOL B","U",0,0
78,"IS","JOL B","U",50,1
78,"IS","JOL B","U",10,0
78,"IS","JOL B","U",0,0
79,"IS","JOL C","F",87,0
79,"IS","JOL C","F",90,1
79,"IS","JOL C","F",73,0
79,"IS","JOL C","F",63,1
79,"IS","JOL C","F",78,1
79,"IS","JOL C","F",93,0
79,"IS","JOL C","F",58,1
79,"IS","JOL C","F",92,1
79,"IS","JOL C","F",90,1
79,"IS","JOL C","F",82,1
79,"IS","JOL C","F",37,1
79,"IS","JOL C","F",80,1
79,"IS","JOL C","F",70,1
79,"IS","JOL C","F",93,1
79,"IS","JOL C","F",72,1
79,"IS","JOL C","F",100,1
79,"IS","JOL C","F",93,1
79,"IS","JOL C","F",88,1
79,"IS","JOL C","F",88,1
79,"IS","JOL C","F",95,1
79,"IS","JOL C","B",86,1
79,"IS","JOL C","B",72,1
79,"IS","JOL C","B",70,1
79,"IS","JOL C","B",55,1
79,"IS","JOL C","B",90,1
79,"IS","JOL C","B",90,0
79,"IS","JOL C","B",80,1
79,"IS","JOL C","B",90,1
79,"IS","JOL C","B",65,1
79,"IS","JOL C","B",95,1
79,"IS","JOL C","B",65,0
79,"IS","JOL C","B",80,1
79,"IS","JOL C","B",95,1
79,"IS","JOL C","B",70,1
79,"IS","JOL C","B",75,0
79,"IS","JOL C","B",75,1
79,"IS","JOL C","B",90,1
79,"IS","JOL C","B",78,1
79,"IS","JOL C","B",95,1
79,"IS","JOL C","B",93,1
79,"IS","JOL C","S",90,1
79,"IS","JOL C","S",86,1
79,"IS","JOL C","S",70,1
79,"IS","JOL C","S",85,1
79,"IS","JOL C","S",100,1
79,"IS","JOL C","S",83,1
79,"IS","JOL C","S",32,0
79,"IS","JOL C","S",90,1
79,"IS","JOL C","S",80,1
79,"IS","JOL C","S",78,1
79,"IS","JOL C","S",70,1
79,"IS","JOL C","S",55,1
79,"IS","JOL C","S",85,1
79,"IS","JOL C","S",92,1
79,"IS","JOL C","S",90,1
79,"IS","JOL C","S",70,1
79,"IS","JOL C","S",90,1
79,"IS","JOL C","S",95,1
79,"IS","JOL C","S",95,1
79,"IS","JOL C","S",88,1
79,"IS","JOL C","U",23,0
79,"IS","JOL C","U",15,0
79,"IS","JOL C","U",30,0
79,"IS","JOL C","U",30,0
79,"IS","JOL C","U",15,0
79,"IS","JOL C","U",40,1
79,"IS","JOL C","U",20,0
79,"IS","JOL C","U",45,0
79,"IS","JOL C","U",5,0
79,"IS","JOL C","U",43,1
79,"IS","JOL C","U",15,0
79,"IS","JOL C","U",20,1
79,"IS","JOL C","U",25,1
79,"IS","JOL C","U",15,0
79,"IS","JOL C","U",30,0
79,"IS","JOL C","U",10,0
79,"IS","JOL C","U",15,0
79,"IS","JOL C","U",10,0
79,"IS","JOL C","U",27,0
79,"IS","JOL C","U",20,0
80,"IS","JOL D","B",50,1
80,"IS","JOL D","B",20,0
80,"IS","JOL D","B",30,1
80,"IS","JOL D","B",50,1
80,"IS","JOL D","B",60,1
80,"IS","JOL D","B",30,0
80,"IS","JOL D","B",60,1
80,"IS","JOL D","B",60,1
80,"IS","JOL D","B",50,1
80,"IS","JOL D","B",30,1
80,"IS","JOL D","B",70,1
80,"IS","JOL D","B",40,1
80,"IS","JOL D","B",40,1
80,"IS","JOL D","B",60,0
80,"IS","JOL D","B",10,1
80,"IS","JOL D","B",60,0
80,"IS","JOL D","B",40,1
80,"IS","JOL D","B",40,0
80,"IS","JOL D","B",40,1
80,"IS","JOL D","B",70,1
80,"IS","JOL D","F",50,1
80,"IS","JOL D","F",60,1
80,"IS","JOL D","F",50,1
80,"IS","JOL D","F",40,1
80,"IS","JOL D","F",30,1
80,"IS","JOL D","F",20,1
80,"IS","JOL D","F",20,1
80,"IS","JOL D","F",40,1
80,"IS","JOL D","F",30,1
80,"IS","JOL D","F",60,1
80,"IS","JOL D","F",30,1
80,"IS","JOL D","F",30,1
80,"IS","JOL D","F",40,1
80,"IS","JOL D","F",30,1
80,"IS","JOL D","F",30,1
80,"IS","JOL D","F",50,1
80,"IS","JOL D","F",60,1
80,"IS","JOL D","F",50,1
80,"IS","JOL D","F",70,1
80,"IS","JOL D","F",60,1
80,"IS","JOL D","S",40,0
80,"IS","JOL D","S",60,0
80,"IS","JOL D","S",30,0
80,"IS","JOL D","S",60,1
80,"IS","JOL D","S",60,1
80,"IS","JOL D","S",30,1
80,"IS","JOL D","S",50,1
80,"IS","JOL D","S",60,1
80,"IS","JOL D","S",70,1
80,"IS","JOL D","S",60,1
80,"IS","JOL D","S",60,1
80,"IS","JOL D","S",50,1
80,"IS","JOL D","S",70,1
80,"IS","JOL D","S",50,1
80,"IS","JOL D","S",50,1
80,"IS","JOL D","S",30,1
80,"IS","JOL D","S",60,1
80,"IS","JOL D","S",70,0
80,"IS","JOL D","S",40,1
80,"IS","JOL D","S",70,1
80,"IS","JOL D","U",20,0
80,"IS","JOL D","U",40,0
80,"IS","JOL D","U",20,0
80,"IS","JOL D","U",40,1
80,"IS","JOL D","U",50,0
80,"IS","JOL D","U",60,0
80,"IS","JOL D","U",40,0
80,"IS","JOL D","U",30,0
80,"IS","JOL D","U",40,0
80,"IS","JOL D","U",50,0
80,"IS","JOL D","U",70,0
80,"IS","JOL D","U",30,0
80,"IS","JOL D","U",70,0
80,"IS","JOL D","U",30,0
80,"IS","JOL D","U",0,0
80,"IS","JOL D","U",20,0
80,"IS","JOL D","U",20,0
80,"IS","JOL D","U",50,1
80,"IS","JOL D","U",30,0
80,"IS","JOL D","U",50,0
81,"RL","JOL A","F",90,1
81,"RL","JOL A","F",90,1
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",99,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,1
81,"RL","JOL A","F",NA,0
81,"RL","JOL A","F",90,1
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,1
81,"RL","JOL A","F",90,1
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,0
81,"RL","JOL A","F",90,1
81,"RL","JOL A","B",90,1
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,1
81,"RL","JOL A","B",56,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,1
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",99,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,1
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",99,0
81,"RL","JOL A","B",99,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,0
81,"RL","JOL A","B",90,1
81,"RL","JOL A","B",90,0
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,1
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,1
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",245,1
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,1
81,"RL","JOL A","S",90,1
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,1
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",90,0
81,"RL","JOL A","S",775,1
81,"RL","JOL A","S",90,1
81,"RL","JOL A","S",90,1
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,1
81,"RL","JOL A","U",90,1
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",55,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",90,1
81,"RL","JOL A","U",90,1
81,"RL","JOL A","U",40,0
81,"RL","JOL A","U",90,0
81,"RL","JOL A","U",21,0
81,"RL","JOL A","U",90,1
81,"RL","JOL A","U",90,0
82,"RL","JOL B","F",85,1
82,"RL","JOL B","F",70,1
82,"RL","JOL B","F",75,1
82,"RL","JOL B","F",85,1
82,"RL","JOL B","F",70,1
82,"RL","JOL B","F",55,1
82,"RL","JOL B","F",70,0
82,"RL","JOL B","F",70,1
82,"RL","JOL B","F",90,1
82,"RL","JOL B","F",65,1
82,"RL","JOL B","F",80,0
82,"RL","JOL B","F",75,1
82,"RL","JOL B","F",80,1
82,"RL","JOL B","F",75,1
82,"RL","JOL B","F",65,1
82,"RL","JOL B","F",85,1
82,"RL","JOL B","F",65,1
82,"RL","JOL B","F",70,1
82,"RL","JOL B","F",75,1
82,"RL","JOL B","F",75,1
82,"RL","JOL B","B",65,0
82,"RL","JOL B","B",70,0
82,"RL","JOL B","B",70,0
82,"RL","JOL B","B",85,1
82,"RL","JOL B","B",70,0
82,"RL","JOL B","B",70,1
82,"RL","JOL B","B",65,1
82,"RL","JOL B","B",85,1
82,"RL","JOL B","B",85,1
82,"RL","JOL B","B",70,1
82,"RL","JOL B","B",65,0
82,"RL","JOL B","B",65,0
82,"RL","JOL B","B",65,1
82,"RL","JOL B","B",70,0
82,"RL","JOL B","B",70,0
82,"RL","JOL B","B",60,1
82,"RL","JOL B","B",75,1
82,"RL","JOL B","B",75,1
82,"RL","JOL B","B",70,1
82,"RL","JOL B","B",65,0
82,"RL","JOL B","S",65,1
82,"RL","JOL B","S",55,1
82,"RL","JOL B","S",45,1
82,"RL","JOL B","S",55,1
82,"RL","JOL B","S",60,1
82,"RL","JOL B","S",45,1
82,"RL","JOL B","S",50,1
82,"RL","JOL B","S",55,1
82,"RL","JOL B","S",60,1
82,"RL","JOL B","S",50,1
82,"RL","JOL B","S",65,1
82,"RL","JOL B","S",65,0
82,"RL","JOL B","S",75,1
82,"RL","JOL B","S",60,1
82,"RL","JOL B","S",65,1
82,"RL","JOL B","S",55,1
82,"RL","JOL B","S",60,1
82,"RL","JOL B","S",55,1
82,"RL","JOL B","S",45,1
82,"RL","JOL B","S",75,0
82,"RL","JOL B","U",55,1
82,"RL","JOL B","U",65,1
82,"RL","JOL B","U",45,0
82,"RL","JOL B","U",60,1
82,"RL","JOL B","U",35,0
82,"RL","JOL B","U",55,1
82,"RL","JOL B","U",35,1
82,"RL","JOL B","U",55,1
82,"RL","JOL B","U",65,0
82,"RL","JOL B","U",45,1
82,"RL","JOL B","U",45,1
82,"RL","JOL B","U",45,0
82,"RL","JOL B","U",45,1
82,"RL","JOL B","U",45,1
82,"RL","JOL B","U",45,1
82,"RL","JOL B","U",65,0
82,"RL","JOL B","U",55,1
82,"RL","JOL B","U",55,1
82,"RL","JOL B","U",65,1
82,"RL","JOL B","U",35,1
83,"RL","JOL C","F",68,1
83,"RL","JOL C","F",61,1
83,"RL","JOL C","F",59,0
83,"RL","JOL C","F",59,0
83,"RL","JOL C","F",51,1
83,"RL","JOL C","F",67,1
83,"RL","JOL C","F",53,1
83,"RL","JOL C","F",72,1
83,"RL","JOL C","F",70,0
83,"RL","JOL C","F",80,0
83,"RL","JOL C","F",59,1
83,"RL","JOL C","F",68,1
83,"RL","JOL C","F",78,0
83,"RL","JOL C","F",60,1
83,"RL","JOL C","F",42,1
83,"RL","JOL C","F",69,0
83,"RL","JOL C","F",59,1
83,"RL","JOL C","F",83,1
83,"RL","JOL C","F",45,1
83,"RL","JOL C","F",79,1
83,"RL","JOL C","B",69,1
83,"RL","JOL C","B",77,1
83,"RL","JOL C","B",73,1
83,"RL","JOL C","B",66,1
83,"RL","JOL C","B",67,1
83,"RL","JOL C","B",56,1
83,"RL","JOL C","B",68,1
83,"RL","JOL C","B",78,1
83,"RL","JOL C","B",54,1
83,"RL","JOL C","B",74,0
83,"RL","JOL C","B",32,1
83,"RL","JOL C","B",68,1
83,"RL","JOL C","B",67,1
83,"RL","JOL C","B",69,1
83,"RL","JOL C","B",68,1
83,"RL","JOL C","B",71,1
83,"RL","JOL C","B",69,1
83,"RL","JOL C","B",70,0
83,"RL","JOL C","B",80,1
83,"RL","JOL C","B",65,1
83,"RL","JOL C","S",78,1
83,"RL","JOL C","S",77,0
83,"RL","JOL C","S",67,1
83,"RL","JOL C","S",80,1
83,"RL","JOL C","S",80,1
83,"RL","JOL C","S",68,0
83,"RL","JOL C","S",70,1
83,"RL","JOL C","S",66,1
83,"RL","JOL C","S",88,1
83,"RL","JOL C","S",80,1
83,"RL","JOL C","S",80,1
83,"RL","JOL C","S",68,1
83,"RL","JOL C","S",77,1
83,"RL","JOL C","S",80,1
83,"RL","JOL C","S",88,0
83,"RL","JOL C","S",77,1
83,"RL","JOL C","S",68,0
83,"RL","JOL C","S",89,1
83,"RL","JOL C","S",57,1
83,"RL","JOL C","S",77,1
83,"RL","JOL C","U",56,1
83,"RL","JOL C","U",30,0
83,"RL","JOL C","U",64,0
83,"RL","JOL C","U",60,1
83,"RL","JOL C","U",24,1
83,"RL","JOL C","U",43,0
83,"RL","JOL C","U",56,1
83,"RL","JOL C","U",40,0
83,"RL","JOL C","U",33,1
83,"RL","JOL C","U",63,1
83,"RL","JOL C","U",55,1
83,"RL","JOL C","U",64,1
83,"RL","JOL C","U",36,1
83,"RL","JOL C","U",66,1
83,"RL","JOL C","U",56,0
83,"RL","JOL C","U",55,1
83,"RL","JOL C","U",48,0
83,"RL","JOL C","U",36,0
83,"RL","JOL C","U",66,0
83,"RL","JOL C","U",335,1
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",65,1
84,"RL","JOL D","B",88,1
84,"RL","JOL D","B",85,1
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",100,0
84,"RL","JOL D","B",90,1
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",80,1
84,"RL","JOL D","B",90,0
84,"RL","JOL D","B",90,1
84,"RL","JOL D","B",90,1
84,"RL","JOL D","B",80,1
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",90,1
84,"RL","JOL D","B",100,0
84,"RL","JOL D","B",100,1
84,"RL","JOL D","B",50,0
84,"RL","JOL D","F",70,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",90,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",95,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",95,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",100,0
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","F",90,0
84,"RL","JOL D","F",50,1
84,"RL","JOL D","F",95,1
84,"RL","JOL D","F",90,1
84,"RL","JOL D","F",100,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",85,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",50,1
84,"RL","JOL D","S",89,1
84,"RL","JOL D","S",79,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",5,1
84,"RL","JOL D","S",80,1
84,"RL","JOL D","S",50,1
84,"RL","JOL D","S",89,1
84,"RL","JOL D","S",100,1
84,"RL","JOL D","S",90,1
84,"RL","JOL D","S",90,1
84,"RL","JOL D","S",100,0
84,"RL","JOL D","S",40,1
84,"RL","JOL D","S",90,1
84,"RL","JOL D","U",100,1
84,"RL","JOL D","U",5,1
84,"RL","JOL D","U",65,1
84,"RL","JOL D","U",15,1
84,"RL","JOL D","U",75,0
84,"RL","JOL D","U",75,1
84,"RL","JOL D","U",15,0
84,"RL","JOL D","U",100,1
84,"RL","JOL D","U",1,1
84,"RL","JOL D","U",25,1
84,"RL","JOL D","U",45,1
84,"RL","JOL D","U",10,1
84,"RL","JOL D","U",100,0
84,"RL","JOL D","U",90,1
84,"RL","JOL D","U",45,1
84,"RL","JOL D","U",100,1
84,"RL","JOL D","U",0,1
84,"RL","JOL D","U",65,1
84,"RL","JOL D","U",80,1
84,"RL","JOL D","U",10,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",90,1
85,"READ","JOL A","F",90,1
85,"READ","JOL A","F",80,0
85,"READ","JOL A","F",80,0
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",80,0
85,"READ","JOL A","F",90,1
85,"READ","JOL A","F",70,1
85,"READ","JOL A","F",90,0
85,"READ","JOL A","F",80,1
85,"READ","JOL A","F",90,1
85,"READ","JOL A","F",90,1
85,"READ","JOL A","F",80,1
85,"READ","JOL A","B",70,0
85,"READ","JOL A","B",90,0
85,"READ","JOL A","B",90,1
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",90,0
85,"READ","JOL A","B",80,1
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",90,0
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",60,1
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",90,0
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",90,1
85,"READ","JOL A","B",90,0
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",80,0
85,"READ","JOL A","B",90,1
85,"READ","JOL A","S",90,1
85,"READ","JOL A","S",85,0
85,"READ","JOL A","S",90,0
85,"READ","JOL A","S",80,0
85,"READ","JOL A","S",90,1
85,"READ","JOL A","S",75,0
85,"READ","JOL A","S",80,1
85,"READ","JOL A","S",90,0
85,"READ","JOL A","S",80,1
85,"READ","JOL A","S",80,0
85,"READ","JOL A","S",100,1
85,"READ","JOL A","S",90,1
85,"READ","JOL A","S",80,1
85,"READ","JOL A","S",80,1
85,"READ","JOL A","S",90,1
85,"READ","JOL A","S",90,0
85,"READ","JOL A","S",90,1
85,"READ","JOL A","S",99,1
85,"READ","JOL A","S",80,1
85,"READ","JOL A","S",90,1
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",70,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",60,0
85,"READ","JOL A","U",62,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",60,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",70,0
85,"READ","JOL A","U",60,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",70,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",50,0
85,"READ","JOL A","U",85,0
85,"READ","JOL A","U",70,1
86,"READ","JOL B","F",77,0
86,"READ","JOL B","F",10,1
86,"READ","JOL B","F",42,1
86,"READ","JOL B","F",56,1
86,"READ","JOL B","F",15,1
86,"READ","JOL B","F",18,0
86,"READ","JOL B","F",57,1
86,"READ","JOL B","F",12,1
86,"READ","JOL B","F",96,1
86,"READ","JOL B","F",50,1
86,"READ","JOL B","F",76,0
86,"READ","JOL B","F",65,1
86,"READ","JOL B","F",49,1
86,"READ","JOL B","F",38,1
86,"READ","JOL B","F",10,0
86,"READ","JOL B","F",43,0
86,"READ","JOL B","F",33,0
86,"READ","JOL B","F",21,1
86,"READ","JOL B","F",32,1
86,"READ","JOL B","F",26,1
86,"READ","JOL B","B",52,1
86,"READ","JOL B","B",56,0
86,"READ","JOL B","B",24,0
86,"READ","JOL B","B",33,1
86,"READ","JOL B","B",85,0
86,"READ","JOL B","B",20,1
86,"READ","JOL B","B",13,0
86,"READ","JOL B","B",63,0
86,"READ","JOL B","B",37,1
86,"READ","JOL B","B",49,0
86,"READ","JOL B","B",74,0
86,"READ","JOL B","B",46,0
86,"READ","JOL B","B",38,1
86,"READ","JOL B","B",74,1
86,"READ","JOL B","B",41,1
86,"READ","JOL B","B",32,0
86,"READ","JOL B","B",88,1
86,"READ","JOL B","B",43,1
86,"READ","JOL B","B",45,0
86,"READ","JOL B","B",26,1
86,"READ","JOL B","S",84,1
86,"READ","JOL B","S",45,1
86,"READ","JOL B","S",54,1
86,"READ","JOL B","S",67,1
86,"READ","JOL B","S",43,1
86,"READ","JOL B","S",28,1
86,"READ","JOL B","S",74,1
86,"READ","JOL B","S",76,0
86,"READ","JOL B","S",70,0
86,"READ","JOL B","S",14,1
86,"READ","JOL B","S",58,0
86,"READ","JOL B","S",67,0
86,"READ","JOL B","S",91,0
86,"READ","JOL B","S",56,1
86,"READ","JOL B","S",65,1
86,"READ","JOL B","S",63,1
86,"READ","JOL B","S",88,1
86,"READ","JOL B","S",35,1
86,"READ","JOL B","S",23,0
86,"READ","JOL B","S",54,1
86,"READ","JOL B","U",23,1
86,"READ","JOL B","U",34,1
86,"READ","JOL B","U",49,0
86,"READ","JOL B","U",20,1
86,"READ","JOL B","U",35,0
86,"READ","JOL B","U",5,0
86,"READ","JOL B","U",13,0
86,"READ","JOL B","U",42,1
86,"READ","JOL B","U",7,0
86,"READ","JOL B","U",8,1
86,"READ","JOL B","U",23,0
86,"READ","JOL B","U",43,0
86,"READ","JOL B","U",18,0
86,"READ","JOL B","U",29,1
86,"READ","JOL B","U",19,0
86,"READ","JOL B","U",20,1
86,"READ","JOL B","U",33,1
86,"READ","JOL B","U",17,1
86,"READ","JOL B","U",12,1
86,"READ","JOL B","U",11,0
87,"READ","JOL C","F",80,0
87,"READ","JOL C","F",90,0
87,"READ","JOL C","F",70,0
87,"READ","JOL C","F",0,0
87,"READ","JOL C","F",70,0
87,"READ","JOL C","F",40,0
87,"READ","JOL C","F",60,0
87,"READ","JOL C","F",80,1
87,"READ","JOL C","F",70,0
87,"READ","JOL C","F",80,0
87,"READ","JOL C","F",5,0
87,"READ","JOL C","F",100,1
87,"READ","JOL C","F",70,0
87,"READ","JOL C","F",0,0
87,"READ","JOL C","F",50,1
87,"READ","JOL C","F",100,0
87,"READ","JOL C","F",60,1
87,"READ","JOL C","F",100,1
87,"READ","JOL C","F",70,0
87,"READ","JOL C","F",90,1
87,"READ","JOL C","B",60,0
87,"READ","JOL C","B",90,1
87,"READ","JOL C","B",80,1
87,"READ","JOL C","B",0,0
87,"READ","JOL C","B",90,1
87,"READ","JOL C","B",70,0
87,"READ","JOL C","B",70,0
87,"READ","JOL C","B",90,0
87,"READ","JOL C","B",90,0
87,"READ","JOL C","B",100,1
87,"READ","JOL C","B",80,0
87,"READ","JOL C","B",100,1
87,"READ","JOL C","B",90,1
87,"READ","JOL C","B",100,1
87,"READ","JOL C","B",30,1
87,"READ","JOL C","B",100,0
87,"READ","JOL C","B",90,0
87,"READ","JOL C","B",80,0
87,"READ","JOL C","B",100,1
87,"READ","JOL C","B",70,1
87,"READ","JOL C","S",90,1
87,"READ","JOL C","S",40,0
87,"READ","JOL C","S",50,0
87,"READ","JOL C","S",80,0
87,"READ","JOL C","S",100,0
87,"READ","JOL C","S",70,1
87,"READ","JOL C","S",60,0
87,"READ","JOL C","S",0,0
87,"READ","JOL C","S",70,1
87,"READ","JOL C","S",90,1
87,"READ","JOL C","S",90,1
87,"READ","JOL C","S",90,1
87,"READ","JOL C","S",10,1
87,"READ","JOL C","S",100,0
87,"READ","JOL C","S",80,1
87,"READ","JOL C","S",90,1
87,"READ","JOL C","S",80,0
87,"READ","JOL C","S",90,0
87,"READ","JOL C","S",90,1
87,"READ","JOL C","S",10,1
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",15,0
87,"READ","JOL C","U",10,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",10,0
87,"READ","JOL C","U",10,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",40,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",10,0
87,"READ","JOL C","U",50,0
87,"READ","JOL C","U",20,0
87,"READ","JOL C","U",1,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",0,0
87,"READ","JOL C","U",NA,0
88,"READ","JOL D","B",99,0
88,"READ","JOL D","B",78,0
88,"READ","JOL D","B",78,1
