Sub.ID,Encoding,Group,Direction,JOL,Scored,Experiment
29,IS,JOL A,U,45,1,2
29,IS,JOL A,U,25,1,2
29,IS,JOL A,U,75,0,2
29,IS,JOL A,U,90,1,2
29,IS,JOL A,U,45,1,2
30,IS,JOL B,F,85,1,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,87,1,2
30,IS,JOL B,F,93,0,2
30,IS,JOL B,F,90,0,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,85,0,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,84,1,2
30,IS,JOL B,F,62,1,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,84,1,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,87,0,2
30,IS,JOL B,F,85,1,2
30,IS,JOL B,F,86,1,2
30,IS,JOL B,F,84,1,2
30,IS,JOL B,F,90,1,2
30,IS,JOL B,F,73,1,2
30,IS,JOL B,B,85,0,2
30,IS,JOL B,B,91,0,2
30,IS,JOL B,B,90,1,2
30,IS,JOL B,B,90,0,2
30,IS,JOL B,B,95,1,2
30,IS,JOL B,B,92,1,2
30,IS,JOL B,B,85,0,2
30,IS,JOL B,B,85,0,2
30,IS,JOL B,B,96,1,2
30,IS,JOL B,B,81,1,2
30,IS,JOL B,B,90,1,2
30,IS,JOL B,B,90,1,2
30,IS,JOL B,B,93,1,2
30,IS,JOL B,B,83,1,2
30,IS,JOL B,B,85,1,2
30,IS,JOL B,B,89,0,2
30,IS,JOL B,B,86,0,2
30,IS,JOL B,B,87,1,2
30,IS,JOL B,B,83,1,2
30,IS,JOL B,B,86,1,2
30,IS,JOL B,S,92,1,2
30,IS,JOL B,S,85,0,2
30,IS,JOL B,S,87,1,2
30,IS,JOL B,S,90,1,2
30,IS,JOL B,S,85,1,2
30,IS,JOL B,S,85,1,2
30,IS,JOL B,S,90,0,2
30,IS,JOL B,S,95,0,2
30,IS,JOL B,S,90,1,2
30,IS,JOL B,S,78,1,2
30,IS,JOL B,S,95,1,2
30,IS,JOL B,S,93,1,2
30,IS,JOL B,S,90,0,2
30,IS,JOL B,S,86,0,2
30,IS,JOL B,S,94,1,2
30,IS,JOL B,S,95,1,2
30,IS,JOL B,S,84,1,2
30,IS,JOL B,S,90,0,2
30,IS,JOL B,S,83,1,2
30,IS,JOL B,S,96,1,2
30,IS,JOL B,U,97,1,2
30,IS,JOL B,U,90,0,2
30,IS,JOL B,U,87,0,2
30,IS,JOL B,U,94,1,2
30,IS,JOL B,U,81,0,2
30,IS,JOL B,U,93,0,2
30,IS,JOL B,U,82,0,2
30,IS,JOL B,U,97,0,2
30,IS,JOL B,U,93,0,2
30,IS,JOL B,U,96,0,2
30,IS,JOL B,U,98,0,2
30,IS,JOL B,U,95,0,2
30,IS,JOL B,U,95,0,2
30,IS,JOL B,U,90,0,2
30,IS,JOL B,U,84,0,2
30,IS,JOL B,U,96,0,2
30,IS,JOL B,U,87,0,2
30,IS,JOL B,U,92,0,2
30,IS,JOL B,U,95,1,2
30,IS,JOL B,U,90,0,2
31,IS,JOL C,F,90,1,2
31,IS,JOL C,F,90,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,90,1,2
31,IS,JOL C,F,75,1,2
31,IS,JOL C,F,80,0,2
31,IS,JOL C,F,40,0,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,60,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,90,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,90,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,80,1,2
31,IS,JOL C,F,80,0,2
31,IS,JOL C,B,90,1,2
31,IS,JOL C,B,70,1,2
31,IS,JOL C,B,70,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,70,1,2
31,IS,JOL C,B,90,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,90,1,2
31,IS,JOL C,B,90,1,2
31,IS,JOL C,B,60,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,100,1,2
31,IS,JOL C,B,90,1,2
31,IS,JOL C,B,70,1,2
31,IS,JOL C,B,70,1,2
31,IS,JOL C,B,80,1,2
31,IS,JOL C,B,90,1,2
31,IS,JOL C,S,80,1,2
31,IS,JOL C,S,80,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,50,1,2
31,IS,JOL C,S,60,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,80,1,2
31,IS,JOL C,S,50,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,90,1,2
31,IS,JOL C,S,90,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,90,1,2
31,IS,JOL C,S,50,1,2
31,IS,JOL C,S,90,1,2
31,IS,JOL C,S,70,1,2
31,IS,JOL C,S,90,1,2
31,IS,JOL C,U,40,0,2
31,IS,JOL C,U,50,0,2
31,IS,JOL C,U,30,0,2
31,IS,JOL C,U,60,0,2
31,IS,JOL C,U,30,0,2
31,IS,JOL C,U,30,1,2
31,IS,JOL C,U,50,1,2
31,IS,JOL C,U,40,0,2
31,IS,JOL C,U,30,1,2
31,IS,JOL C,U,30,0,2
31,IS,JOL C,U,40,0,2
31,IS,JOL C,U,30,1,2
31,IS,JOL C,U,30,0,2
31,IS,JOL C,U,40,1,2
31,IS,JOL C,U,40,1,2
31,IS,JOL C,U,30,0,2
31,IS,JOL C,U,50,0,2
31,IS,JOL C,U,30,0,2
31,IS,JOL C,U,40,0,2
31,IS,JOL C,U,60,1,2
32,IS,JOL D,B,60,0,2
32,IS,JOL D,B,0,0,2
32,IS,JOL D,B,54,1,2
32,IS,JOL D,B,60,1,2
32,IS,JOL D,B,70,1,2
32,IS,JOL D,B,50,0,2
32,IS,JOL D,B,50,0,2
32,IS,JOL D,B,54,0,2
32,IS,JOL D,B,90,0,2
32,IS,JOL D,B,40,0,2
32,IS,JOL D,B,90,1,2
32,IS,JOL D,B,39,0,2
32,IS,JOL D,B,40,0,2
32,IS,JOL D,B,82,1,2
32,IS,JOL D,B,54,0,2
32,IS,JOL D,B,50,1,2
32,IS,JOL D,B,43,0,2
32,IS,JOL D,B,45,0,2
32,IS,JOL D,B,50,0,2
32,IS,JOL D,B,87,1,2
32,IS,JOL D,F,67,1,2
32,IS,JOL D,F,60,1,2
32,IS,JOL D,F,60,1,2
32,IS,JOL D,F,65,1,2
32,IS,JOL D,F,80,1,2
32,IS,JOL D,F,40,0,2
32,IS,JOL D,F,63,1,2
32,IS,JOL D,F,60,0,2
32,IS,JOL D,F,80,1,2
32,IS,JOL D,F,84,1,2
32,IS,JOL D,F,60,1,2
32,IS,JOL D,F,76,0,2
32,IS,JOL D,F,70,1,2
32,IS,JOL D,F,56,1,2
32,IS,JOL D,F,NA,1,2
32,IS,JOL D,F,70,1,2
32,IS,JOL D,F,60,1,2
32,IS,JOL D,F,70,1,2
32,IS,JOL D,F,8,1,2
32,IS,JOL D,F,45,0,2
32,IS,JOL D,S,65,0,2
32,IS,JOL D,S,76,1,2
32,IS,JOL D,S,50,1,2
32,IS,JOL D,S,43,0,2
32,IS,JOL D,S,40,1,2
32,IS,JOL D,S,43,0,2
32,IS,JOL D,S,60,1,2
32,IS,JOL D,S,78,1,2
32,IS,JOL D,S,76,1,2
32,IS,JOL D,S,87,1,2
32,IS,JOL D,S,80,1,2
32,IS,JOL D,S,62,1,2
32,IS,JOL D,S,870,1,2
32,IS,JOL D,S,70,1,2
32,IS,JOL D,S,42,1,2
32,IS,JOL D,S,43,0,2
32,IS,JOL D,S,90,1,2
32,IS,JOL D,S,50,1,2
32,IS,JOL D,S,32,0,2
32,IS,JOL D,S,50,1,2
32,IS,JOL D,U,43,0,2
32,IS,JOL D,U,40,0,2
32,IS,JOL D,U,45,0,2
32,IS,JOL D,U,21,0,2
32,IS,JOL D,U,23,0,2
32,IS,JOL D,U,53,0,2
32,IS,JOL D,U,54,0,2
32,IS,JOL D,U,54,0,2
32,IS,JOL D,U,56,1,2
32,IS,JOL D,U,65,0,2
32,IS,JOL D,U,53,0,2
32,IS,JOL D,U,50,0,2
32,IS,JOL D,U,30,0,2
32,IS,JOL D,U,34,0,2
32,IS,JOL D,U,30,0,2
32,IS,JOL D,U,34,0,2
32,IS,JOL D,U,54,0,2
32,IS,JOL D,U,80,1,2
32,IS,JOL D,U,63,0,2
32,IS,JOL D,U,34,0,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,50,0,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,50,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,F,70,1,2
33,RL,JOL A,F,60,1,2
33,RL,JOL A,B,50,1,2
33,RL,JOL A,B,80,0,2
33,RL,JOL A,B,80,1,2
33,RL,JOL A,B,77,0,2
33,RL,JOL A,B,60,1,2
33,RL,JOL A,B,60,1,2
33,RL,JOL A,B,60,1,2
33,RL,JOL A,B,60,1,2
33,RL,JOL A,B,80,1,2
33,RL,JOL A,B,80,1,2
33,RL,JOL A,B,60,0,2
33,RL,JOL A,B,70,1,2
33,RL,JOL A,B,70,1,2
33,RL,JOL A,B,60,1,2
33,RL,JOL A,B,60,1,2
33,RL,JOL A,B,70,1,2
33,RL,JOL A,B,50,1,2
33,RL,JOL A,B,60,0,2
33,RL,JOL A,B,70,0,2
33,RL,JOL A,B,50,1,2
33,RL,JOL A,S,80,1,2
33,RL,JOL A,S,50,0,2
33,RL,JOL A,S,60,0,2
33,RL,JOL A,S,59,0,2
33,RL,JOL A,S,60,0,2
33,RL,JOL A,S,70,1,2
33,RL,JOL A,S,80,0,2
33,RL,JOL A,S,80,1,2
33,RL,JOL A,S,40,1,2
33,RL,JOL A,S,60,1,2
33,RL,JOL A,S,30,1,2
33,RL,JOL A,S,70,1,2
33,RL,JOL A,S,60,1,2
33,RL,JOL A,S,78,1,2
33,RL,JOL A,S,80,1,2
33,RL,JOL A,S,80,1,2
33,RL,JOL A,S,90,1,2
33,RL,JOL A,S,90,1,2
33,RL,JOL A,S,80,1,2
33,RL,JOL A,S,90,1,2
33,RL,JOL A,U,40,0,2
33,RL,JOL A,U,60,1,2
33,RL,JOL A,U,50,0,2
33,RL,JOL A,U,20,1,2
33,RL,JOL A,U,50,0,2
33,RL,JOL A,U,15,1,2
33,RL,JOL A,U,80,1,2
33,RL,JOL A,U,50,0,2
33,RL,JOL A,U,20,0,2
33,RL,JOL A,U,70,0,2
33,RL,JOL A,U,70,0,2
33,RL,JOL A,U,80,1,2
33,RL,JOL A,U,59,0,2
33,RL,JOL A,U,60,1,2
33,RL,JOL A,U,70,0,2
33,RL,JOL A,U,20,0,2
33,RL,JOL A,U,20,0,2
33,RL,JOL A,U,60,0,2
33,RL,JOL A,U,60,1,2
33,RL,JOL A,U,60,1,2
34,RL,JOL B,F,70,1,2
34,RL,JOL B,F,60,1,2
34,RL,JOL B,F,80,1,2
34,RL,JOL B,F,30,1,2
34,RL,JOL B,F,100,1,2
34,RL,JOL B,F,20,1,2
34,RL,JOL B,F,90,1,2
34,RL,JOL B,F,100,1,2
34,RL,JOL B,F,50,1,2
34,RL,JOL B,F,25,1,2
34,RL,JOL B,F,90,1,2
34,RL,JOL B,F,100,1,2
34,RL,JOL B,F,60,1,2
34,RL,JOL B,F,80,1,2
34,RL,JOL B,F,20,1,2
34,RL,JOL B,F,60,1,2
34,RL,JOL B,F,70,1,2
34,RL,JOL B,F,60,1,2
34,RL,JOL B,F,70,1,2
34,RL,JOL B,F,30,1,2
34,RL,JOL B,B,60,1,2
34,RL,JOL B,B,70,1,2
34,RL,JOL B,B,30,0,2
34,RL,JOL B,B,100,1,2
34,RL,JOL B,B,30,1,2
34,RL,JOL B,B,10,0,2
34,RL,JOL B,B,40,0,2
34,RL,JOL B,B,50,1,2
34,RL,JOL B,B,90,1,2
34,RL,JOL B,B,40,1,2
34,RL,JOL B,B,70,1,2
34,RL,JOL B,B,50,1,2
34,RL,JOL B,B,100,1,2
34,RL,JOL B,B,40,0,2
34,RL,JOL B,B,80,0,2
34,RL,JOL B,B,40,0,2
34,RL,JOL B,B,90,0,2
34,RL,JOL B,B,70,1,2
34,RL,JOL B,B,60,1,2
34,RL,JOL B,B,80,1,2
34,RL,JOL B,S,100,0,2
34,RL,JOL B,S,25,1,2
34,RL,JOL B,S,70,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,80,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,70,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,80,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,40,1,2
34,RL,JOL B,S,100,1,2
34,RL,JOL B,S,60,1,2
34,RL,JOL B,S,80,1,2
34,RL,JOL B,S,35,1,2
34,RL,JOL B,S,60,1,2
34,RL,JOL B,U,10,1,2
34,RL,JOL B,U,5,1,2
34,RL,JOL B,U,50,0,2
34,RL,JOL B,U,25,0,2
34,RL,JOL B,U,30,0,2
34,RL,JOL B,U,20,0,2
34,RL,JOL B,U,20,0,2
34,RL,JOL B,U,10,1,2
34,RL,JOL B,U,10,1,2
34,RL,JOL B,U,10,0,2
34,RL,JOL B,U,50,0,2
34,RL,JOL B,U,30,1,2
34,RL,JOL B,U,10,0,2
34,RL,JOL B,U,25,1,2
34,RL,JOL B,U,5,0,2
34,RL,JOL B,U,35,1,2
34,RL,JOL B,U,5,0,2
34,RL,JOL B,U,40,1,2
34,RL,JOL B,U,100,0,2
34,RL,JOL B,U,20,0,2
35,RL,JOL C,F,100,1,2
35,RL,JOL C,F,80,1,2
35,RL,JOL C,F,80,1,2
35,RL,JOL C,F,85,0,2
35,RL,JOL C,F,85,1,2
35,RL,JOL C,F,80,1,2
35,RL,JOL C,F,85,1,2
35,RL,JOL C,F,65,1,2
35,RL,JOL C,F,80,1,2
35,RL,JOL C,F,85,1,2
35,RL,JOL C,F,75,1,2
35,RL,JOL C,F,100,0,2
35,RL,JOL C,F,85,1,2
35,RL,JOL C,F,64,1,2
35,RL,JOL C,F,85,0,2
35,RL,JOL C,F,89,0,2
35,RL,JOL C,F,90,1,2
35,RL,JOL C,F,80,1,2
35,RL,JOL C,F,80,1,2
35,RL,JOL C,F,75,1,2
35,RL,JOL C,B,70,1,2
35,RL,JOL C,B,90,1,2
35,RL,JOL C,B,70,1,2
35,RL,JOL C,B,70,1,2
35,RL,JOL C,B,85,1,2
35,RL,JOL C,B,85,1,2
35,RL,JOL C,B,80,1,2
35,RL,JOL C,B,85,1,2
35,RL,JOL C,B,90,1,2
35,RL,JOL C,B,85,0,2
35,RL,JOL C,B,70,1,2
35,RL,JOL C,B,93,1,2
35,RL,JOL C,B,85,1,2
35,RL,JOL C,B,45,1,2
35,RL,JOL C,B,70,1,2
35,RL,JOL C,B,85,1,2
35,RL,JOL C,B,85,1,2
35,RL,JOL C,B,90,1,2
35,RL,JOL C,B,90,1,2
35,RL,JOL C,B,90,1,2
35,RL,JOL C,S,78,0,2
35,RL,JOL C,S,68,0,2
35,RL,JOL C,S,85,1,2
35,RL,JOL C,S,87,0,2
35,RL,JOL C,S,95,0,2
35,RL,JOL C,S,80,0,2
35,RL,JOL C,S,80,1,2
35,RL,JOL C,S,85,1,2
35,RL,JOL C,S,100,0,2
35,RL,JOL C,S,70,1,2
35,RL,JOL C,S,90,1,2
35,RL,JOL C,S,90,1,2
35,RL,JOL C,S,100,0,2
35,RL,JOL C,S,85,1,2
35,RL,JOL C,S,95,1,2
35,RL,JOL C,S,90,1,2
35,RL,JOL C,S,75,0,2
35,RL,JOL C,S,95,1,2
35,RL,JOL C,S,78,1,2
35,RL,JOL C,S,95,1,2
35,RL,JOL C,U,90,0,2
35,RL,JOL C,U,90,0,2
35,RL,JOL C,U,85,0,2
35,RL,JOL C,U,89,0,2
35,RL,JOL C,U,25,1,2
35,RL,JOL C,U,95,0,2
35,RL,JOL C,U,90,0,2
35,RL,JOL C,U,85,1,2
35,RL,JOL C,U,50,1,2
35,RL,JOL C,U,89,0,2
35,RL,JOL C,U,15,0,2
35,RL,JOL C,U,95,1,2
35,RL,JOL C,U,90,1,2
35,RL,JOL C,U,98,1,2
35,RL,JOL C,U,30,1,2
35,RL,JOL C,U,89,1,2
35,RL,JOL C,U,75,1,2
35,RL,JOL C,U,90,0,2
35,RL,JOL C,U,90,1,2
35,RL,JOL C,U,67,1,2
36,RL,JOL D,B,47,0,2
36,RL,JOL D,B,68,1,2
36,RL,JOL D,B,82,1,2
36,RL,JOL D,B,34,1,2
36,RL,JOL D,B,59,1,2
36,RL,JOL D,B,86,1,2
36,RL,JOL D,B,69,1,2
36,RL,JOL D,B,73,1,2
36,RL,JOL D,B,73,1,2
36,RL,JOL D,B,70,1,2
36,RL,JOL D,B,51,0,2
36,RL,JOL D,B,22,0,2
36,RL,JOL D,B,75,1,2
36,RL,JOL D,B,54,1,2
36,RL,JOL D,B,68,1,2
36,RL,JOL D,B,65,0,2
36,RL,JOL D,B,76,1,2
36,RL,JOL D,B,64,1,2
36,RL,JOL D,B,86,1,2
36,RL,JOL D,B,44,1,2
36,RL,JOL D,F,67,1,2
36,RL,JOL D,F,56,1,2
36,RL,JOL D,F,76,1,2
36,RL,JOL D,F,90,1,2
36,RL,JOL D,F,63,1,2
36,RL,JOL D,F,21,1,2
36,RL,JOL D,F,84,1,2
36,RL,JOL D,F,80,1,2
36,RL,JOL D,F,80,1,2
36,RL,JOL D,F,58,1,2
36,RL,JOL D,F,85,1,2
36,RL,JOL D,F,52,1,2
36,RL,JOL D,F,66,1,2
36,RL,JOL D,F,76,1,2
36,RL,JOL D,F,83,1,2
36,RL,JOL D,F,83,1,2
36,RL,JOL D,F,58,1,2
36,RL,JOL D,F,65,0,2
36,RL,JOL D,F,57,1,2
36,RL,JOL D,F,42,1,2
36,RL,JOL D,S,68,1,2
36,RL,JOL D,S,95,1,2
36,RL,JOL D,S,75,1,2
36,RL,JOL D,S,82,1,2
36,RL,JOL D,S,73,1,2
36,RL,JOL D,S,63,1,2
36,RL,JOL D,S,82,1,2
36,RL,JOL D,S,85,1,2
36,RL,JOL D,S,64,1,2
36,RL,JOL D,S,86,1,2
36,RL,JOL D,S,39,1,2
36,RL,JOL D,S,76,1,2
36,RL,JOL D,S,60,1,2
36,RL,JOL D,S,65,1,2
36,RL,JOL D,S,68,1,2
36,RL,JOL D,S,81,1,2
36,RL,JOL D,S,79,1,2
36,RL,JOL D,S,60,1,2
36,RL,JOL D,S,97,1,2
36,RL,JOL D,S,76,1,2
36,RL,JOL D,U,47,1,2
36,RL,JOL D,U,54,1,2
36,RL,JOL D,U,48,1,2
36,RL,JOL D,U,71,1,2
36,RL,JOL D,U,49,1,2
36,RL,JOL D,U,71,1,2
36,RL,JOL D,U,20,1,2
36,RL,JOL D,U,65,1,2
36,RL,JOL D,U,88,1,2
36,RL,JOL D,U,30,1,2
36,RL,JOL D,U,68,1,2
36,RL,JOL D,U,79,1,2
36,RL,JOL D,U,80,1,2
36,RL,JOL D,U,75,1,2
36,RL,JOL D,U,79,1,2
36,RL,JOL D,U,80,1,2
36,RL,JOL D,U,47,1,2
36,RL,JOL D,U,83,1,2
36,RL,JOL D,U,57,1,2
36,RL,JOL D,U,55,1,2
37,READ,JOL A,F,90,1,2
37,READ,JOL A,F,50,1,2
37,READ,JOL A,F,55,0,2
37,READ,JOL A,F,10,0,2
37,READ,JOL A,F,80,1,2
37,READ,JOL A,F,90,1,2
37,READ,JOL A,F,30,1,2
37,READ,JOL A,F,80,1,2
37,READ,JOL A,F,70,1,2
37,READ,JOL A,F,75,1,2
37,READ,JOL A,F,70,0,2
37,READ,JOL A,F,95,1,2
37,READ,JOL A,F,75,1,2
37,READ,JOL A,F,35,0,2
37,READ,JOL A,F,90,1,2
37,READ,JOL A,F,95,1,2
37,READ,JOL A,F,65,0,2
37,READ,JOL A,F,100,1,2
37,READ,JOL A,F,30,1,2
37,READ,JOL A,F,80,1,2
37,READ,JOL A,B,90,0,2
37,READ,JOL A,B,80,0,2
37,READ,JOL A,B,50,0,2
37,READ,JOL A,B,50,0,2
37,READ,JOL A,B,50,0,2
37,READ,JOL A,B,68,1,2
37,READ,JOL A,B,50,1,2
37,READ,JOL A,B,50,0,2
37,READ,JOL A,B,65,1,2
37,READ,JOL A,B,80,0,2
37,READ,JOL A,B,60,1,2
37,READ,JOL A,B,40,1,2
37,READ,JOL A,B,90,0,2
37,READ,JOL A,B,90,0,2
37,READ,JOL A,B,50,0,2
37,READ,JOL A,B,45,0,2
37,READ,JOL A,B,75,1,2
37,READ,JOL A,B,85,1,2
37,READ,JOL A,B,90,1,2
37,READ,JOL A,B,60,0,2
37,READ,JOL A,S,95,1,2
37,READ,JOL A,S,90,1,2
37,READ,JOL A,S,70,1,2
37,READ,JOL A,S,80,0,2
37,READ,JOL A,S,47,1,2
37,READ,JOL A,S,75,0,2
37,READ,JOL A,S,70,1,2
37,READ,JOL A,S,35,1,2
37,READ,JOL A,S,95,1,2
37,READ,JOL A,S,75,1,2
37,READ,JOL A,S,90,1,2
37,READ,JOL A,S,20,1,2
37,READ,JOL A,S,80,1,2
37,READ,JOL A,S,90,1,2
37,READ,JOL A,S,55,0,2
37,READ,JOL A,S,70,1,2
37,READ,JOL A,S,95,0,2
37,READ,JOL A,S,95,1,2
37,READ,JOL A,S,70,1,2
37,READ,JOL A,S,95,1,2
37,READ,JOL A,U,10,0,2
37,READ,JOL A,U,20,0,2
37,READ,JOL A,U,10,1,2
37,READ,JOL A,U,15,0,2
37,READ,JOL A,U,5,0,2
37,READ,JOL A,U,22,0,2
37,READ,JOL A,U,7,0,2
37,READ,JOL A,U,20,1,2
37,READ,JOL A,U,4,0,2
37,READ,JOL A,U,23,1,2
37,READ,JOL A,U,30,0,2
37,READ,JOL A,U,10,0,2
37,READ,JOL A,U,2,0,2
37,READ,JOL A,U,15,0,2
37,READ,JOL A,U,5,0,2
37,READ,JOL A,U,2,0,2
37,READ,JOL A,U,20,0,2
37,READ,JOL A,U,1,0,2
37,READ,JOL A,U,30,0,2
37,READ,JOL A,U,15,0,2
38,READ,JOL B,F,85,0,2
38,READ,JOL B,F,45,0,2
38,READ,JOL B,F,70,0,2
38,READ,JOL B,F,87,1,2
38,READ,JOL B,F,86,1,2
38,READ,JOL B,F,35,0,2
38,READ,JOL B,F,97,0,2
38,READ,JOL B,F,85,1,2
38,READ,JOL B,F,45,1,2
38,READ,JOL B,F,86,0,2
38,READ,JOL B,F,65,1,2
38,READ,JOL B,F,87,1,2
38,READ,JOL B,F,65,1,2
38,READ,JOL B,F,54,0,2
38,READ,JOL B,F,35,1,2
38,READ,JOL B,F,75,0,2
38,READ,JOL B,F,34,1,2
38,READ,JOL B,F,54,1,2
38,READ,JOL B,F,34,1,2
38,READ,JOL B,F,80,0,2
38,READ,JOL B,B,45,0,2
38,READ,JOL B,B,57,0,2
38,READ,JOL B,B,86,0,2
38,READ,JOL B,B,56,0,2
38,READ,JOL B,B,87,0,2
38,READ,JOL B,B,24,0,2
38,READ,JOL B,B,34,1,2
38,READ,JOL B,B,87,0,2
38,READ,JOL B,B,75,0,2
38,READ,JOL B,B,90,1,2
38,READ,JOL B,B,76,0,2
38,READ,JOL B,B,85,0,2
38,READ,JOL B,B,87,0,2
38,READ,JOL B,B,55,0,2
38,READ,JOL B,B,40,0,2
38,READ,JOL B,B,70,0,2
38,READ,JOL B,B,80,0,2
38,READ,JOL B,B,90,0,2
38,READ,JOL B,B,87,0,2
38,READ,JOL B,B,45,0,2
38,READ,JOL B,S,86,0,2
38,READ,JOL B,S,60,1,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,74,1,2
38,READ,JOL B,S,63,1,2
38,READ,JOL B,S,56,1,2
38,READ,JOL B,S,75,1,2
38,READ,JOL B,S,83,0,2
38,READ,JOL B,S,70,0,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,80,1,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,78,0,2
38,READ,JOL B,S,54,0,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,60,1,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,S,90,1,2
38,READ,JOL B,U,7,0,2
38,READ,JOL B,U,27,0,2
38,READ,JOL B,U,20,0,2
38,READ,JOL B,U,9,0,2
38,READ,JOL B,U,20,0,2
38,READ,JOL B,U,7,0,2
38,READ,JOL B,U,23,0,2
38,READ,JOL B,U,18,0,2
38,READ,JOL B,U,7,0,2
38,READ,JOL B,U,10,0,2
38,READ,JOL B,U,9,0,2
38,READ,JOL B,U,30,0,2
38,READ,JOL B,U,7,0,2
38,READ,JOL B,U,10,1,2
38,READ,JOL B,U,3,0,2
38,READ,JOL B,U,67,0,2
38,READ,JOL B,U,3,0,2
38,READ,JOL B,U,10,1,2
38,READ,JOL B,U,9,1,2
38,READ,JOL B,U,36,0,2
39,READ,JOL C,F,0,0,2
39,READ,JOL C,F,70,0,2
39,READ,JOL C,F,90,1,2
39,READ,JOL C,F,30,1,2
39,READ,JOL C,F,70,0,2
39,READ,JOL C,F,30,0,2
39,READ,JOL C,F,40,0,2
39,READ,JOL C,F,40,0,2
39,READ,JOL C,F,20,0,2
39,READ,JOL C,F,90,0,2
39,READ,JOL C,F,80,0,2
39,READ,JOL C,F,90,0,2
39,READ,JOL C,F,70,0,2
39,READ,JOL C,F,60,0,2
39,READ,JOL C,F,60,1,2
39,READ,JOL C,F,60,1,2
39,READ,JOL C,F,70,0,2
39,READ,JOL C,F,100,1,2
39,READ,JOL C,F,60,0,2
39,READ,JOL C,F,90,0,2
39,READ,JOL C,B,90,0,2
39,READ,JOL C,B,100,0,2
39,READ,JOL C,B,90,1,2
39,READ,JOL C,B,30,0,2
39,READ,JOL C,B,60,1,2
39,READ,JOL C,B,100,0,2
39,READ,JOL C,B,10,0,2
39,READ,JOL C,B,50,0,2
39,READ,JOL C,B,100,0,2
39,READ,JOL C,B,90,0,2
39,READ,JOL C,B,20,0,2
39,READ,JOL C,B,60,1,2
39,READ,JOL C,B,90,1,2
39,READ,JOL C,B,100,0,2
39,READ,JOL C,B,90,1,2
39,READ,JOL C,B,60,1,2
39,READ,JOL C,B,20,0,2
39,READ,JOL C,B,70,1,2
39,READ,JOL C,B,90,1,2
39,READ,JOL C,B,50,0,2
39,READ,JOL C,S,100,1,2
39,READ,JOL C,S,100,0,2
39,READ,JOL C,S,100,0,2
39,READ,JOL C,S,90,0,2
39,READ,JOL C,S,90,0,2
39,READ,JOL C,S,30,0,2
39,READ,JOL C,S,80,1,2
39,READ,JOL C,S,100,1,2
39,READ,JOL C,S,100,1,2
39,READ,JOL C,S,100,1,2
