"ExperimentName","Subject","Block","Direction","JOL","RT","Recall","type"
"IS_JOL D",44,2,"B",60,4787,0,"IS"
"IS_JOL D",44,2,"B",100,4004,0,"IS"
"IS_JOL D",44,2,"B",100,2966,0,"IS"
"IS_JOL D",44,2,"B",100,3924,100,"IS"
"IS_JOL D",44,2,"B",100,7107,0,"IS"
"IS_JOL D",44,2,"B",100,5796,0,"IS"
"IS_JOL D",44,2,"B",100,4215,0,"IS"
"IS_JOL D",44,2,"B",80,4046,0,"IS"
"IS_JOL D",44,2,"B",100,7236,0,"IS"
"IS_JOL D",44,2,"B",100,4443,0,"IS"
"IS_JOL D",44,2,"B",100,4999,100,"IS"
"IS_JOL D",44,2,"B",9,5866,100,"IS"
"IS_JOL D",44,2,"B",90,10184,0,"IS"
"IS_JOL D",44,2,"B",100,4033,100,"IS"
"IS_JOL D",44,2,"B",100,8714,100,"IS"
"IS_JOL D",44,2,"B",80,8871,100,"IS"
"IS_JOL D",44,2,"B",90,3890,100,"IS"
"IS_JOL D",44,2,"F",100,7320,100,"IS"
"IS_JOL D",44,2,"F",100,3707,100,"IS"
"IS_JOL D",44,2,"F",100,8293,100,"IS"
"IS_JOL D",44,2,"F",80,3467,100,"IS"
"IS_JOL D",44,2,"F",100,4623,100,"IS"
"IS_JOL D",44,2,"F",100,3308,100,"IS"
"IS_JOL D",44,2,"F",90,2841,0,"IS"
"IS_JOL D",44,2,"F",100,6347,100,"IS"
"IS_JOL D",44,2,"F",100,6126,100,"IS"
"IS_JOL D",44,2,"F",90,6852,100,"IS"
"IS_JOL D",44,2,"F",100,3524,0,"IS"
"IS_JOL D",44,2,"F",100,4448,100,"IS"
"IS_JOL D",44,2,"F",100,5177,100,"IS"
"IS_JOL D",44,2,"F",90,6490,100,"IS"
"IS_JOL D",44,2,"F",0,5725,100,"IS"
"IS_JOL D",44,2,"F",100,4434,100,"IS"
"IS_JOL D",44,2,"F",100,4976,100,"IS"
"IS_JOL D",44,2,"F",100,4507,100,"IS"
"IS_JOL D",44,2,"F",100,6969,100,"IS"
"IS_JOL D",44,2,"F",90,6623,100,"IS"
"IS_JOL D",44,2,"S",100,2800,100,"IS"
"IS_JOL D",44,2,"S",90,3144,0,"IS"
"IS_JOL D",44,2,"S",90,5366,0,"IS"
"IS_JOL D",44,2,"S",100,4932,100,"IS"
"IS_JOL D",44,2,"S",100,3975,100,"IS"
"IS_JOL D",44,2,"S",90,3385,0,"IS"
"IS_JOL D",44,2,"S",100,6020,0,"IS"
"IS_JOL D",44,2,"S",100,2921,100,"IS"
"IS_JOL D",44,2,"S",100,3886,0,"IS"
"IS_JOL D",44,2,"S",100,3838,100,"IS"
"IS_JOL D",44,2,"S",100,2394,100,"IS"
"IS_JOL D",44,2,"S",100,3447,100,"IS"
"IS_JOL D",44,2,"S",100,3652,0,"IS"
"IS_JOL D",44,2,"S",100,2814,100,"IS"
"IS_JOL D",44,2,"S",100,5472,100,"IS"
"IS_JOL D",44,2,"S",100,6139,100,"IS"
"IS_JOL D",44,2,"S",100,3918,0,"IS"
"IS_JOL D",44,2,"S",100,4059,100,"IS"
"IS_JOL D",44,2,"S",100,3724,100,"IS"
"IS_JOL D",44,2,"S",100,4380,100,"IS"
"IS_JOL D",44,2,"U",50,5825,0,"IS"
"IS_JOL D",44,2,"U",30,4860,0,"IS"
"IS_JOL D",44,2,"U",50,4205,0,"IS"
"IS_JOL D",44,2,"U",100,3815,100,"IS"
"IS_JOL D",44,2,"U",60,3400,0,"IS"
"IS_JOL D",44,2,"U",50,4830,0,"IS"
"IS_JOL D",44,2,"U",50,5899,0,"IS"
"IS_JOL D",44,2,"U",80,4370,0,"IS"
"IS_JOL D",44,2,"U",30,3628,100,"IS"
"IS_JOL D",44,2,"U",40,3292,0,"IS"
"IS_JOL D",44,2,"U",60,3320,0,"IS"
"IS_JOL D",44,2,"U",50,3994,0,"IS"
"IS_JOL D",44,2,"U",70,5470,0,"IS"
"IS_JOL D",44,2,"U",70,4621,0,"IS"
"IS_JOL D",44,2,"U",50,3009,0,"IS"
"IS_JOL D",44,2,"U",40,2990,0,"IS"
"IS_JOL D",44,2,"U",40,4114,0,"IS"
"IS_JOL D",44,2,"U",30,3659,0,"IS"
"IS_JOL D",44,2,"U",50,6302,0,"IS"
"IS_JOL D",44,2,"U",50,3169,0,"IS"
"IS_JOL A",53,1,"F",10,30961,100,"IS"
"IS_JOL A",53,1,"F",100,29730,100,"IS"
"IS_JOL A",53,1,"F",100,28646,0,"IS"
"IS_JOL A",53,1,"F",10,18628,100,"IS"
"IS_JOL A",53,1,"F",10,15415,100,"IS"
"IS_JOL A",53,1,"F",100,26707,100,"IS"
"IS_JOL A",53,1,"F",10,21923,0,"IS"
"IS_JOL A",53,1,"F",100,22804,0,"IS"
"IS_JOL A",53,1,"F",100,23239,100,"IS"
"IS_JOL A",53,1,"F",100,20382,100,"IS"
"IS_JOL A",53,1,"F",10,22151,0,"IS"
"IS_JOL A",53,1,"F",100,19355,100,"IS"
"IS_JOL A",53,1,"F",100,27952,100,"IS"
"IS_JOL A",53,1,"F",10,19530,100,"IS"
"IS_JOL A",53,1,"F",10,33863,100,"IS"
"IS_JOL A",53,1,"F",100,17695,100,"IS"
"IS_JOL A",53,1,"F",100,23707,100,"IS"
"IS_JOL A",53,1,"F",100,25433,100,"IS"
"IS_JOL A",53,1,"F",10,34011,100,"IS"
"IS_JOL A",53,1,"F",100,20781,100,"IS"
"IS_JOL A",53,1,"B",0,13572,100,"IS"
"IS_JOL A",53,1,"B",100,21492,0,"IS"
"IS_JOL A",53,1,"B",100,25513,0,"IS"
"IS_JOL A",53,1,"B",10,24849,0,"IS"
"IS_JOL A",53,1,"B",100,10771,0,"IS"
"IS_JOL A",53,1,"B",100,21802,100,"IS"
"IS_JOL A",53,1,"B",100,17730,0,"IS"
"IS_JOL A",53,1,"B",100,23538,100,"IS"
"IS_JOL A",53,1,"B",100,19725,100,"IS"
"IS_JOL A",53,1,"B",100,21179,100,"IS"
"IS_JOL A",53,1,"B",10,15505,100,"IS"
"IS_JOL A",53,1,"B",10,15945,100,"IS"
"IS_JOL A",53,1,"B",100,21565,100,"IS"
"IS_JOL A",53,1,"B",10,18474,100,"IS"
"IS_JOL A",53,1,"B",10,27018,0,"IS"
"IS_JOL A",53,1,"B",100,19151,100,"IS"
"IS_JOL A",53,1,"B",100,29255,100,"IS"
"IS_JOL A",53,1,"B",100,21358,100,"IS"
"IS_JOL A",53,1,"B",100,20588,100,"IS"
"IS_JOL A",53,1,"B",10,19043,100,"IS"
"IS_JOL A",53,1,"S",10,19460,100,"IS"
"IS_JOL A",53,1,"S",100,23392,100,"IS"
"IS_JOL A",53,1,"S",100,28137,100,"IS"
"IS_JOL A",53,1,"S",10,29191,100,"IS"
"IS_JOL A",53,1,"S",100,19709,100,"IS"
"IS_JOL A",53,1,"S",100,27341,100,"IS"
"IS_JOL A",53,1,"S",100,18302,0,"IS"
"IS_JOL A",53,1,"S",10,20279,100,"IS"
"IS_JOL A",53,1,"S",100,15451,100,"IS"
"IS_JOL A",53,1,"S",100,15163,100,"IS"
"IS_JOL A",53,1,"S",100,34551,100,"IS"
"IS_JOL A",53,1,"S",100,20021,100,"IS"
"IS_JOL A",53,1,"S",100,20782,100,"IS"
"IS_JOL A",53,1,"S",0,25173,100,"IS"
"IS_JOL A",53,1,"S",100,20034,100,"IS"
"IS_JOL A",53,1,"S",100,15195,0,"IS"
"IS_JOL A",53,1,"S",100,24239,0,"IS"
"IS_JOL A",53,1,"S",100,20750,100,"IS"
"IS_JOL A",53,1,"S",10,25508,100,"IS"
"IS_JOL A",53,1,"S",10,19908,100,"IS"
"IS_JOL A",53,1,"U",10,25792,0,"IS"
"IS_JOL A",53,1,"U",10,31228,0,"IS"
"IS_JOL A",53,1,"U",10,16451,0,"IS"
"IS_JOL A",53,1,"U",10,20730,0,"IS"
"IS_JOL A",53,1,"U",10,17207,0,"IS"
"IS_JOL A",53,1,"U",10,17440,0,"IS"
"IS_JOL A",53,1,"U",10,18694,0,"IS"
"IS_JOL A",53,1,"U",10,21131,0,"IS"
"IS_JOL A",53,1,"U",10,36280,0,"IS"
"IS_JOL A",53,1,"U",10,20649,0,"IS"
"IS_JOL A",53,1,"U",10,25143,0,"IS"
"IS_JOL A",53,1,"U",10,15468,0,"IS"
"IS_JOL A",53,1,"U",10,25160,0,"IS"
"IS_JOL A",53,1,"U",10,17336,0,"IS"
"IS_JOL A",53,1,"U",10,19728,0,"IS"
"IS_JOL A",53,1,"U",10,21572,0,"IS"
"IS_JOL A",53,1,"U",10,18481,0,"IS"
"IS_JOL A",53,1,"U",10,27086,0,"IS"
"IS_JOL A",53,1,"U",10,17918,0,"IS"
"IS_JOL A",53,1,"U",10,30802,0,"IS"
"IS_JOL A",53,2,"F",70,9037,100,"IS"
"IS_JOL A",53,2,"F",80,9058,0,"IS"
"IS_JOL A",53,2,"F",60,8884,100,"IS"
"IS_JOL A",53,2,"F",8,9230,0,"IS"
"IS_JOL A",53,2,"F",90,8986,0,"IS"
"IS_JOL A",53,2,"F",70,10919,0,"IS"
"IS_JOL A",53,2,"F",60,11040,100,"IS"
"IS_JOL A",53,2,"F",80,8182,100,"IS"
"IS_JOL A",53,2,"F",60,7097,100,"IS"
"IS_JOL A",53,2,"F",90,11399,0,"IS"
"IS_JOL A",53,2,"F",80,11579,100,"IS"
"IS_JOL A",53,2,"F",80,10529,100,"IS"
"IS_JOL A",53,2,"F",90,17137,100,"IS"
"IS_JOL A",53,2,"F",80,14118,100,"IS"
"IS_JOL A",53,2,"F",90,25454,100,"IS"
"IS_JOL A",53,2,"F",80,9977,100,"IS"
"IS_JOL A",53,2,"F",80,12446,100,"IS"
"IS_JOL A",53,2,"F",8,9417,0,"IS"
"IS_JOL A",53,2,"F",60,11942,0,"IS"
"IS_JOL A",53,2,"F",80,13985,100,"IS"
"IS_JOL A",53,2,"B",80,10028,100,"IS"
"IS_JOL A",53,2,"B",60,11166,0,"IS"
"IS_JOL A",53,2,"B",80,13786,0,"IS"
"IS_JOL A",53,2,"B",80,8498,0,"IS"
"IS_JOL A",53,2,"B",70,13308,0,"IS"
"IS_JOL A",53,2,"B",70,11958,0,"IS"
"IS_JOL A",53,2,"B",78,13111,0,"IS"
"IS_JOL A",53,2,"B",80,7752,100,"IS"
"IS_JOL A",53,2,"B",80,12311,100,"IS"
"IS_JOL A",53,2,"B",80,10265,100,"IS"
"IS_JOL A",53,2,"B",80,12287,0,"IS"
"IS_JOL A",53,2,"B",60,14028,0,"IS"
"IS_JOL A",53,2,"B",60,6776,0,"IS"
"IS_JOL A",53,2,"B",90,16601,100,"IS"
"IS_JOL A",53,2,"B",80,14719,0,"IS"
"IS_JOL A",53,2,"B",80,11818,0,"IS"
"IS_JOL A",53,2,"B",70,18167,0,"IS"
"IS_JOL A",53,2,"B",80,10697,100,"IS"
"IS_JOL A",53,2,"B",70,8387,0,"IS"
"IS_JOL A",53,2,"S",60,13596,0,"IS"
"IS_JOL A",53,2,"S",60,20727,0,"IS"
"IS_JOL A",53,2,"S",58,11159,0,"IS"
"IS_JOL A",53,2,"S",80,16080,0,"IS"
"IS_JOL A",53,2,"S",70,12895,0,"IS"
"IS_JOL A",53,2,"S",60,22329,100,"IS"
"IS_JOL A",53,2,"S",70,11442,0,"IS"
"IS_JOL A",53,2,"S",50,17362,0,"IS"
"IS_JOL A",53,2,"S",40,10080,0,"IS"
"IS_JOL A",53,2,"S",45,12279,100,"IS"
"IS_JOL A",53,2,"S",80,17866,100,"IS"
"IS_JOL A",53,2,"S",60,15709,100,"IS"
"IS_JOL A",53,2,"S",49,22612,0,"IS"
"IS_JOL A",53,2,"S",70,15362,0,"IS"
"IS_JOL A",53,2,"S",39,11538,100,"IS"
"IS_JOL A",53,2,"S",70,16594,100,"IS"
"IS_JOL A",53,2,"S",70,16062,100,"IS"
"IS_JOL A",53,2,"S",60,16616,0,"IS"
"IS_JOL A",53,2,"S",80,9026,0,"IS"
"IS_JOL A",53,2,"S",50,10610,0,"IS"
"IS_JOL A",53,2,"U",69,15418,0,"IS"
"IS_JOL A",53,2,"U",60,18322,0,"IS"
"IS_JOL A",53,2,"U",70,9604,0,"IS"
"IS_JOL A",53,2,"U",80,14882,0,"IS"
"IS_JOL A",53,2,"U",80,9412,0,"IS"
"IS_JOL A",53,2,"U",70,13231,0,"IS"
"IS_JOL A",53,2,"U",70,12948,0,"IS"
"IS_JOL A",53,2,"U",50,13423,0,"IS"
"IS_JOL A",53,2,"U",78,15789,0,"IS"
"IS_JOL A",53,2,"U",30,7751,0,"IS"
"IS_JOL A",53,2,"U",80,9890,0,"IS"
"IS_JOL A",53,2,"U",80,10281,0,"IS"
"IS_JOL A",53,2,"U",60,13970,0,"IS"
"IS_JOL A",53,2,"U",70,15404,0,"IS"
"IS_JOL A",53,2,"U",40,15371,0,"IS"
"IS_JOL A",53,2,"U",70,16137,0,"IS"
"IS_JOL A",53,2,"U",40,11706,0,"IS"
"IS_JOL A",53,2,"U",50,9892,0,"IS"
"IS_JOL A",53,2,"U",50,10981,0,"IS"
"IS_JOL A",53,2,"U",80,17676,0,"IS"
"IS_JOL B",54,1,"F",99,9305,100,"IS"
"IS_JOL B",54,1,"F",96,31165,0,"IS"
"IS_JOL B",54,1,"F",98,8483,100,"IS"
"IS_JOL B",54,1,"F",98,9015,100,"IS"
"IS_JOL B",54,1,"F",100,10643,100,"IS"
"IS_JOL B",54,1,"F",98,9006,100,"IS"
"IS_JOL B",54,1,"F",100,11928,0,"IS"
"IS_JOL B",54,1,"F",98,10761,100,"IS"
"IS_JOL B",54,1,"F",100,13276,100,"IS"
"IS_JOL B",54,1,"F",96,10972,100,"IS"
"IS_JOL B",54,1,"F",100,8969,0,"IS"
"IS_JOL B",54,1,"F",100,10130,100,"IS"
"IS_JOL B",54,1,"F",98,12209,100,"IS"
"IS_JOL B",54,1,"F",100,8712,0,"IS"
"IS_JOL B",54,1,"F",100,9823,0,"IS"
"IS_JOL B",54,1,"F",96,8767,0,"IS"
"IS_JOL B",54,1,"F",100,10910,100,"IS"
"IS_JOL B",54,1,"F",100,10123,100,"IS"
"IS_JOL B",54,1,"F",99,6687,0,"IS"
"IS_JOL B",54,1,"F",100,9946,100,"IS"
"IS_JOL B",54,1,"B",100,7249,0,"IS"
"IS_JOL B",54,1,"B",100,7275,0,"IS"
"IS_JOL B",54,1,"B",100,8171,100,"IS"
"IS_JOL B",54,1,"B",95,8199,0,"IS"
"IS_JOL B",54,1,"B",100,5919,0,"IS"
"IS_JOL B",54,1,"B",70,13598,0,"IS"
"IS_JOL B",54,1,"B",96,8235,0,"IS"
"IS_JOL B",54,1,"B",100,7085,0,"IS"
"IS_JOL B",54,1,"B",98,9081,100,"IS"
"IS_JOL B",54,1,"B",98,8636,0,"IS"
"IS_JOL B",54,1,"B",100,5684,0,"IS"
"IS_JOL B",54,1,"B",100,12295,0,"IS"
"IS_JOL B",54,1,"B",100,7530,100,"IS"
"IS_JOL B",54,1,"B",100,8481,100,"IS"
"IS_JOL B",54,1,"B",100,5867,0,"IS"
"IS_JOL B",54,1,"B",97,12789,0,"IS"
"IS_JOL B",54,1,"B",100,7032,0,"IS"
"IS_JOL B",54,1,"B",97,9886,100,"IS"
"IS_JOL B",54,1,"B",100,10876,100,"IS"
"IS_JOL B",54,1,"B",97,10630,100,"IS"
"IS_JOL B",54,1,"S",97,12270,100,"IS"
"IS_JOL B",54,1,"S",100,12250,100,"IS"
"IS_JOL B",54,1,"S",98,5470,100,"IS"
"IS_JOL B",54,1,"S",98,8223,100,"IS"
"IS_JOL B",54,1,"S",94,9447,0,"IS"
"IS_JOL B",54,1,"S",98,8528,100,"IS"
"IS_JOL B",54,1,"S",100,8407,0,"IS"
"IS_JOL B",54,1,"S",100,6181,100,"IS"
"IS_JOL B",54,1,"S",95,5024,100,"IS"
"IS_JOL B",54,1,"S",100,11359,100,"IS"
"IS_JOL B",54,1,"S",98,8701,0,"IS"
"IS_JOL B",54,1,"S",90,7750,100,"IS"
"IS_JOL B",54,1,"S",90,10284,0,"IS"
"IS_JOL B",54,1,"S",100,12562,100,"IS"
"IS_JOL B",54,1,"S",86,10097,100,"IS"
"IS_JOL B",54,1,"S",93,9932,100,"IS"
"IS_JOL B",54,1,"S",100,12590,100,"IS"
"IS_JOL B",54,1,"S",90,5726,0,"IS"
"IS_JOL B",54,1,"S",98,9583,100,"IS"
"IS_JOL B",54,1,"S",94,8183,100,"IS"
"IS_JOL B",54,1,"U",100,12838,0,"IS"
"IS_JOL B",54,1,"U",98,5810,0,"IS"
"IS_JOL B",54,1,"U",95,8525,0,"IS"
"IS_JOL B",54,1,"U",95,7874,0,"IS"
"IS_JOL B",54,1,"U",93,6953,0,"IS"
"IS_JOL B",54,1,"U",96,6602,0,"IS"
"IS_JOL B",54,1,"U",0,9057,0,"IS"
"IS_JOL B",54,1,"U",100,7077,0,"IS"
"IS_JOL B",54,1,"U",100,5966,0,"IS"
"IS_JOL B",54,1,"U",98,6606,0,"IS"
"IS_JOL B",54,1,"U",100,4563,0,"IS"
"IS_JOL B",54,1,"U",94,6558,0,"IS"
"IS_JOL B",54,1,"U",98,6678,0,"IS"
"IS_JOL B",54,1,"U",93,11641,0,"IS"
"IS_JOL B",54,1,"U",0,16308,0,"IS"
"IS_JOL B",54,1,"U",98,8582,0,"IS"
"IS_JOL B",54,1,"U",90,9150,0,"IS"
"IS_JOL B",54,1,"U",98,9308,100,"IS"
"IS_JOL B",54,1,"U",86,7551,0,"IS"
"IS_JOL B",54,1,"U",93,13967,0,"IS"
"IS_JOL B",54,2,"F",100,7132,100,"IS"
"IS_JOL B",54,2,"F",90,10377,100,"IS"
"IS_JOL B",54,2,"F",90,6719,100,"IS"
"IS_JOL B",54,2,"F",90,7275,100,"IS"
"IS_JOL B",54,2,"F",90,8501,0,"IS"
"IS_JOL B",54,2,"F",90,8367,0,"IS"
"IS_JOL B",54,2,"F",97,7860,0,"IS"
"IS_JOL B",54,2,"F",90,6331,0,"IS"
"IS_JOL B",54,2,"F",100,9148,100,"IS"
"IS_JOL B",54,2,"F",60,6689,100,"IS"
"IS_JOL B",54,2,"F",100,11564,0,"IS"
"IS_JOL B",54,2,"F",90,10887,100,"IS"
"IS_JOL B",54,2,"F",100,5507,0,"IS"
"IS_JOL B",54,2,"F",100,9689,100,"IS"
"IS_JOL B",54,2,"F",95,7303,0,"IS"
"IS_JOL B",54,2,"F",90,8801,100,"IS"
"IS_JOL B",54,2,"F",90,7303,0,"IS"
"IS_JOL B",54,2,"F",90,6677,100,"IS"
"IS_JOL B",54,2,"F",90,14104,100,"IS"
"IS_JOL B",54,2,"F",100,4345,100,"IS"
"IS_JOL B",54,2,"B",90,13269,0,"IS"
"IS_JOL B",54,2,"B",90,11606,0,"IS"
"IS_JOL B",54,2,"B",90,8533,100,"IS"
"IS_JOL B",54,2,"B",90,9190,0,"IS"
"IS_JOL B",54,2,"B",78,10561,0,"IS"
"IS_JOL B",54,2,"B",100,12718,100,"IS"
"IS_JOL B",54,2,"B",100,6150,100,"IS"
"IS_JOL B",54,2,"B",90,13191,0,"IS"
"IS_JOL B",54,2,"B",90,7485,0,"IS"
"IS_JOL B",54,2,"B",90,7964,100,"IS"
"IS_JOL B",54,2,"B",90,6440,0,"IS"
"IS_JOL B",54,2,"B",100,8321,0,"IS"
"IS_JOL B",54,2,"B",100,6696,0,"IS"
"IS_JOL B",54,2,"B",90,5992,0,"IS"
"IS_JOL B",54,2,"B",90,10515,100,"IS"
"IS_JOL B",54,2,"B",80,9194,100,"IS"
"IS_JOL B",54,2,"B",100,14697,100,"IS"
"IS_JOL B",54,2,"B",90,5547,100,"IS"
"IS_JOL B",54,2,"B",100,7732,100,"IS"
"IS_JOL B",54,2,"B",90,13380,0,"IS"
"IS_JOL B",54,2,"S",90,7514,100,"IS"
"IS_JOL B",54,2,"S",90,6717,0,"IS"
"IS_JOL B",54,2,"S",90,8039,0,"IS"
"IS_JOL B",54,2,"S",90,10620,0,"IS"
"IS_JOL B",54,2,"S",90,11093,100,"IS"
"IS_JOL B",54,2,"S",8,10788,0,"IS"
"IS_JOL B",54,2,"S",90,6733,0,"IS"
"IS_JOL B",54,2,"S",90,7927,100,"IS"
"IS_JOL B",54,2,"S",100,7893,100,"IS"
"IS_JOL B",54,2,"S",7,8459,100,"IS"
"IS_JOL B",54,2,"S",90,7743,100,"IS"
"IS_JOL B",54,2,"S",80,5342,100,"IS"
"IS_JOL B",54,2,"S",90,10212,100,"IS"
"IS_JOL B",54,2,"S",90,5330,100,"IS"
"IS_JOL B",54,2,"S",100,5847,0,"IS"
"IS_JOL B",54,2,"S",90,10083,100,"IS"
"IS_JOL B",54,2,"S",90,11385,0,"IS"
"IS_JOL B",54,2,"S",90,7367,0,"IS"
"IS_JOL B",54,2,"S",90,11269,0,"IS"
"IS_JOL B",54,2,"S",90,7483,100,"IS"
"IS_JOL B",54,2,"U",80,8346,0,"IS"
"IS_JOL B",54,2,"U",90,13391,0,"IS"
"IS_JOL B",54,2,"U",80,7623,0,"IS"
"IS_JOL B",54,2,"U",100,7713,0,"IS"
"IS_JOL B",54,2,"U",90,7924,0,"IS"
"IS_JOL B",54,2,"U",90,6504,0,"IS"
"IS_JOL B",54,2,"U",90,7132,0,"IS"
"IS_JOL B",54,2,"U",90,6121,0,"IS"
"IS_JOL B",54,2,"U",90,8090,0,"IS"
"IS_JOL B",54,2,"U",90,6949,0,"IS"
"IS_JOL B",54,2,"U",87,6870,0,"IS"
"IS_JOL B",54,2,"U",95,4063,0,"IS"
"IS_JOL B",54,2,"U",80,8763,0,"IS"
"IS_JOL B",54,2,"U",90,4637,0,"IS"
"IS_JOL B",54,2,"U",90,12164,0,"IS"
"IS_JOL B",54,2,"U",98,5500,0,"IS"
"IS_JOL B",54,2,"U",90,9114,0,"IS"
"IS_JOL B",54,2,"U",90,12944,0,"IS"
"IS_JOL B",54,2,"U",90,7284,0,"IS"
"IS_JOL B",54,2,"U",90,6240,0,"IS"
"IS_JOL C",55,1,"F",78,11088,0,"IS"
"IS_JOL C",55,1,"F",90,14495,0,"IS"
"IS_JOL C",55,1,"F",90,8838,0,"IS"
"IS_JOL C",55,1,"F",90,11758,100,"IS"
"IS_JOL C",55,1,"F",78,12949,100,"IS"
"IS_JOL C",55,1,"F",78,14938,0,"IS"
"IS_JOL C",55,1,"F",89,18857,0,"IS"
"IS_JOL C",55,1,"F",89,11859,100,"IS"
"IS_JOL C",55,1,"F",90,14279,100,"IS"
"IS_JOL C",55,1,"F",90,11164,100,"IS"
"IS_JOL C",55,1,"F",34,11194,0,"IS"
"IS_JOL C",55,1,"F",90,11573,100,"IS"
"IS_JOL C",55,1,"F",89,10942,100,"IS"
"IS_JOL C",55,1,"F",89,11641,100,"IS"
"IS_JOL C",55,1,"F",90,17204,100,"IS"
"IS_JOL C",55,1,"F",90,8057,0,"IS"
"IS_JOL C",55,1,"F",78,14608,100,"IS"
"IS_JOL C",55,1,"F",89,18000,100,"IS"
"IS_JOL C",55,1,"F",90,10537,0,"IS"
"IS_JOL C",55,1,"F",89,11311,100,"IS"
"IS_JOL C",55,1,"B",90,11175,100,"IS"
"IS_JOL C",55,1,"B",90,14094,100,"IS"
"IS_JOL C",55,1,"B",78,15353,100,"IS"
"IS_JOL C",55,1,"B",89,13267,100,"IS"
"IS_JOL C",55,1,"B",90,10517,100,"IS"
"IS_JOL C",55,1,"B",78,10016,100,"IS"
"IS_JOL C",55,1,"B",78,21842,100,"IS"
"IS_JOL C",55,1,"B",90,18136,100,"IS"
"IS_JOL C",55,1,"B",90,13317,100,"IS"
"IS_JOL C",55,1,"B",90,10110,100,"IS"
"IS_JOL C",55,1,"B",89,14678,100,"IS"
"IS_JOL C",55,1,"B",90,12042,100,"IS"
"IS_JOL C",55,1,"B",89,10605,100,"IS"
"IS_JOL C",55,1,"B",90,10843,100,"IS"
"IS_JOL C",55,1,"B",90,11478,100,"IS"
"IS_JOL C",55,1,"B",90,10821,100,"IS"
"IS_JOL C",55,1,"B",89,11162,100,"IS"
"IS_JOL C",55,1,"B",89,12966,100,"IS"
"IS_JOL C",55,1,"B",90,14807,100,"IS"
"IS_JOL C",55,1,"B",89,18266,100,"IS"
"IS_JOL C",55,1,"S",30,11924,100,"IS"
"IS_JOL C",55,1,"S",50,17945,0,"IS"
"IS_JOL C",55,1,"S",40,16989,100,"IS"
"IS_JOL C",55,1,"S",90,9105,100,"IS"
"IS_JOL C",55,1,"S",56,12722,100,"IS"
"IS_JOL C",55,1,"S",56,12260,0,"IS"
"IS_JOL C",55,1,"S",90,7718,100,"IS"
"IS_JOL C",55,1,"S",90,21904,100,"IS"
"IS_JOL C",55,1,"S",45,9337,100,"IS"
"IS_JOL C",55,1,"S",40,10601,100,"IS"
"IS_JOL C",55,1,"S",30,13936,100,"IS"
"IS_JOL C",55,1,"S",56,9753,100,"IS"
"IS_JOL C",55,1,"S",45,7748,100,"IS"
"IS_JOL C",55,1,"S",34,15395,100,"IS"
"IS_JOL C",55,1,"S",90,8375,100,"IS"
"IS_JOL C",55,1,"S",90,6084,100,"IS"
"IS_JOL C",55,1,"S",40,52940,100,"IS"
"IS_JOL C",55,1,"S",78,13276,100,"IS"
"IS_JOL C",55,1,"S",30,10197,100,"IS"
"IS_JOL C",55,1,"S",45,11231,100,"IS"
"IS_JOL C",55,1,"U",40,23229,100,"IS"
"IS_JOL C",55,1,"U",23,16408,0,"IS"
"IS_JOL C",55,1,"U",60,12915,0,"IS"
"IS_JOL C",55,1,"U",56,12873,0,"IS"
"IS_JOL C",55,1,"U",40,7530,0,"IS"
"IS_JOL C",55,1,"U",34,11964,0,"IS"
"IS_JOL C",55,1,"U",50,25229,100,"IS"
"IS_JOL C",55,1,"U",50,7793,0,"IS"
"IS_JOL C",55,1,"U",56,12424,100,"IS"
"IS_JOL C",55,1,"U",56,8833,0,"IS"
"IS_JOL C",55,1,"U",40,13007,0,"IS"
"IS_JOL C",55,1,"U",67,16256,100,"IS"
"IS_JOL C",55,1,"U",40,11052,0,"IS"
"IS_JOL C",55,1,"U",45,15861,100,"IS"
"IS_JOL C",55,1,"U",30,11738,0,"IS"
"IS_JOL C",55,1,"U",90,15787,0,"IS"
"IS_JOL C",55,1,"U",23,12689,0,"IS"
"IS_JOL C",55,1,"U",67,13339,0,"IS"
"IS_JOL C",55,1,"U",89,7361,0,"IS"
"IS_JOL C",55,1,"U",45,7270,0,"IS"
"IS_JOL C",55,2,"B",78,15835,100,"IS"
"IS_JOL C",55,2,"B",78,8814,0,"IS"
"IS_JOL C",55,2,"B",90,12719,0,"IS"
"IS_JOL C",55,2,"B",90,13469,0,"IS"
"IS_JOL C",55,2,"B",90,6892,100,"IS"
"IS_JOL C",55,2,"B",90,9830,0,"IS"
"IS_JOL C",55,2,"B",90,14360,0,"IS"
"IS_JOL C",55,2,"B",90,12089,100,"IS"
"IS_JOL C",55,2,"B",90,7265,100,"IS"
"IS_JOL C",55,2,"B",89,8982,100,"IS"
"IS_JOL C",55,2,"B",90,5413,0,"IS"
"IS_JOL C",55,2,"B",90,8630,100,"IS"
"IS_JOL C",55,2,"B",90,14472,100,"IS"
"IS_JOL C",55,2,"B",90,18520,100,"IS"
"IS_JOL C",55,2,"B",89,25575,0,"IS"
"IS_JOL C",55,2,"B",90,8251,0,"IS"
"IS_JOL C",55,2,"B",90,8469,100,"IS"
"IS_JOL C",55,2,"B",90,19659,0,"IS"
"IS_JOL C",55,2,"B",90,8857,100,"IS"
"IS_JOL C",55,2,"B",90,10964,100,"IS"
"IS_JOL C",55,2,"F",90,7889,100,"IS"
"IS_JOL C",55,2,"F",90,8551,100,"IS"
