Subject,type,Group,Direction,Bin,Recall
23,RL,JOL C,U,50,100
23,RL,JOL C,U,30,100
23,RL,JOL C,U,40,0
23,RL,JOL C,U,20,100
23,RL,JOL C,U,30,100
23,RL,JOL C,U,10,100
23,RL,JOL C,U,40,0
23,RL,JOL C,U,30,100
23,RL,JOL C,U,80,0
23,RL,JOL C,U,30,0
23,RL,JOL C,U,40,0
23,RL,JOL C,U,40,100
23,RL,JOL C,U,10,0
23,RL,JOL C,U,10,100
23,RL,JOL C,U,10,0
23,RL,JOL C,U,80,0
23,RL,JOL C,U,20,100
24,RL,JOL D,B,80,0
24,RL,JOL D,B,50,0
24,RL,JOL D,B,80,100
24,RL,JOL D,B,80,100
24,RL,JOL D,B,100,0
24,RL,JOL D,B,10,0
24,RL,JOL D,B,90,100
24,RL,JOL D,B,90,100
24,RL,JOL D,B,90,100
24,RL,JOL D,B,90,100
24,RL,JOL D,B,90,100
24,RL,JOL D,B,90,0
24,RL,JOL D,B,90,100
24,RL,JOL D,B,80,0
24,RL,JOL D,B,90,0
24,RL,JOL D,B,70,0
24,RL,JOL D,B,100,100
24,RL,JOL D,B,40,0
24,RL,JOL D,B,100,100
24,RL,JOL D,B,100,100
24,RL,JOL D,F,90,100
24,RL,JOL D,F,100,100
24,RL,JOL D,F,100,100
24,RL,JOL D,F,50,100
24,RL,JOL D,F,70,100
24,RL,JOL D,F,80,100
24,RL,JOL D,F,100,100
24,RL,JOL D,F,70,100
24,RL,JOL D,F,100,0
24,RL,JOL D,F,70,100
24,RL,JOL D,F,80,100
24,RL,JOL D,F,100,100
24,RL,JOL D,F,100,100
24,RL,JOL D,F,100,0
24,RL,JOL D,F,100,100
24,RL,JOL D,F,100,100
24,RL,JOL D,F,90,100
24,RL,JOL D,F,90,100
24,RL,JOL D,F,40,0
24,RL,JOL D,S,100,100
24,RL,JOL D,S,50,0
24,RL,JOL D,S,30,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,70,100
24,RL,JOL D,S,80,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,80,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,80,100
24,RL,JOL D,S,90,100
24,RL,JOL D,S,50,100
24,RL,JOL D,S,50,100
24,RL,JOL D,S,100,100
24,RL,JOL D,S,30,100
24,RL,JOL D,S,90,100
24,RL,JOL D,S,100,0
24,RL,JOL D,U,40,100
24,RL,JOL D,U,10,0
24,RL,JOL D,U,20,100
24,RL,JOL D,U,50,100
24,RL,JOL D,U,30,0
24,RL,JOL D,U,60,0
24,RL,JOL D,U,10,0
24,RL,JOL D,U,50,100
24,RL,JOL D,U,30,100
24,RL,JOL D,U,30,100
24,RL,JOL D,U,60,100
24,RL,JOL D,U,10,100
24,RL,JOL D,U,40,100
24,RL,JOL D,U,20,0
24,RL,JOL D,U,10,0
24,RL,JOL D,U,0,0
24,RL,JOL D,U,30,100
24,RL,JOL D,U,70,100
24,RL,JOL D,U,40,100
24,RL,JOL D,U,30,100
33,RL,JOL A,F,60,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,60,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,60,100
33,RL,JOL A,F,60,100
33,RL,JOL A,F,50,0
33,RL,JOL A,F,60,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,60,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,50,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,60,100
33,RL,JOL A,F,70,100
33,RL,JOL A,F,60,100
33,RL,JOL A,B,50,100
33,RL,JOL A,B,80,0
33,RL,JOL A,B,80,100
33,RL,JOL A,B,80,0
33,RL,JOL A,B,60,100
33,RL,JOL A,B,60,100
33,RL,JOL A,B,60,100
33,RL,JOL A,B,60,100
33,RL,JOL A,B,80,100
33,RL,JOL A,B,80,100
33,RL,JOL A,B,60,0
33,RL,JOL A,B,70,100
33,RL,JOL A,B,70,100
33,RL,JOL A,B,60,100
33,RL,JOL A,B,60,100
33,RL,JOL A,B,70,100
33,RL,JOL A,B,50,100
33,RL,JOL A,B,60,0
33,RL,JOL A,B,70,0
33,RL,JOL A,B,50,100
33,RL,JOL A,S,80,100
33,RL,JOL A,S,50,0
33,RL,JOL A,S,60,0
33,RL,JOL A,S,60,0
33,RL,JOL A,S,60,0
33,RL,JOL A,S,70,100
33,RL,JOL A,S,80,0
33,RL,JOL A,S,80,100
33,RL,JOL A,S,40,100
33,RL,JOL A,S,60,100
33,RL,JOL A,S,30,100
33,RL,JOL A,S,70,100
33,RL,JOL A,S,60,100
33,RL,JOL A,S,80,100
33,RL,JOL A,S,80,100
33,RL,JOL A,S,80,100
33,RL,JOL A,S,90,100
33,RL,JOL A,S,90,100
33,RL,JOL A,S,80,100
33,RL,JOL A,S,90,100
33,RL,JOL A,U,40,0
33,RL,JOL A,U,60,100
33,RL,JOL A,U,50,0
33,RL,JOL A,U,20,100
33,RL,JOL A,U,50,0
33,RL,JOL A,U,20,100
33,RL,JOL A,U,80,100
33,RL,JOL A,U,50,0
33,RL,JOL A,U,20,0
33,RL,JOL A,U,70,0
33,RL,JOL A,U,70,0
33,RL,JOL A,U,80,100
33,RL,JOL A,U,60,0
33,RL,JOL A,U,60,100
33,RL,JOL A,U,70,0
33,RL,JOL A,U,20,0
33,RL,JOL A,U,20,0
33,RL,JOL A,U,60,0
33,RL,JOL A,U,60,100
33,RL,JOL A,U,60,100
34,RL,JOL B,F,70,100
34,RL,JOL B,F,60,100
34,RL,JOL B,F,80,100
34,RL,JOL B,F,30,100
34,RL,JOL B,F,100,100
34,RL,JOL B,F,20,100
34,RL,JOL B,F,90,100
34,RL,JOL B,F,100,100
34,RL,JOL B,F,50,100
34,RL,JOL B,F,30,100
34,RL,JOL B,F,90,100
34,RL,JOL B,F,100,100
34,RL,JOL B,F,60,100
34,RL,JOL B,F,80,100
34,RL,JOL B,F,20,100
34,RL,JOL B,F,60,100
34,RL,JOL B,F,70,100
34,RL,JOL B,F,60,100
34,RL,JOL B,F,70,100
34,RL,JOL B,F,30,100
34,RL,JOL B,B,60,100
34,RL,JOL B,B,70,100
34,RL,JOL B,B,30,0
34,RL,JOL B,B,100,100
34,RL,JOL B,B,30,100
34,RL,JOL B,B,10,0
34,RL,JOL B,B,40,0
34,RL,JOL B,B,50,100
34,RL,JOL B,B,90,100
34,RL,JOL B,B,40,100
34,RL,JOL B,B,70,100
34,RL,JOL B,B,50,100
34,RL,JOL B,B,100,100
34,RL,JOL B,B,40,0
34,RL,JOL B,B,80,0
34,RL,JOL B,B,40,0
34,RL,JOL B,B,90,0
34,RL,JOL B,B,70,100
34,RL,JOL B,B,60,100
34,RL,JOL B,B,80,100
34,RL,JOL B,S,100,0
34,RL,JOL B,S,30,100
34,RL,JOL B,S,70,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,80,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,70,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,80,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,40,100
34,RL,JOL B,S,100,100
34,RL,JOL B,S,60,100
34,RL,JOL B,S,80,100
34,RL,JOL B,S,40,100
34,RL,JOL B,S,60,100
34,RL,JOL B,U,10,100
34,RL,JOL B,U,10,100
34,RL,JOL B,U,50,0
34,RL,JOL B,U,30,0
34,RL,JOL B,U,30,0
34,RL,JOL B,U,20,0
34,RL,JOL B,U,20,0
34,RL,JOL B,U,10,100
34,RL,JOL B,U,10,100
34,RL,JOL B,U,10,0
34,RL,JOL B,U,50,0
34,RL,JOL B,U,30,100
34,RL,JOL B,U,10,0
34,RL,JOL B,U,30,100
34,RL,JOL B,U,10,0
34,RL,JOL B,U,40,100
34,RL,JOL B,U,10,0
34,RL,JOL B,U,40,100
34,RL,JOL B,U,100,0
34,RL,JOL B,U,20,0
35,RL,JOL C,F,100,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,90,0
35,RL,JOL C,F,90,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,90,100
35,RL,JOL C,F,70,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,90,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,100,0
35,RL,JOL C,F,90,100
35,RL,JOL C,F,60,100
35,RL,JOL C,F,90,0
35,RL,JOL C,F,90,0
35,RL,JOL C,F,90,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,80,100
35,RL,JOL C,F,80,100
35,RL,JOL C,B,70,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,70,100
35,RL,JOL C,B,70,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,80,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,0
35,RL,JOL C,B,70,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,50,100
35,RL,JOL C,B,70,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,B,90,100
35,RL,JOL C,S,80,0
35,RL,JOL C,S,70,0
35,RL,JOL C,S,90,100
35,RL,JOL C,S,90,0
35,RL,JOL C,S,100,0
35,RL,JOL C,S,80,0
35,RL,JOL C,S,80,100
35,RL,JOL C,S,90,100
35,RL,JOL C,S,100,0
35,RL,JOL C,S,70,100
35,RL,JOL C,S,90,100
35,RL,JOL C,S,90,100
35,RL,JOL C,S,100,0
35,RL,JOL C,S,90,100
35,RL,JOL C,S,100,100
35,RL,JOL C,S,90,100
35,RL,JOL C,S,80,0
35,RL,JOL C,S,100,100
35,RL,JOL C,S,80,100
35,RL,JOL C,S,100,100
35,RL,JOL C,U,90,0
35,RL,JOL C,U,90,0
35,RL,JOL C,U,90,0
35,RL,JOL C,U,90,0
35,RL,JOL C,U,30,100
35,RL,JOL C,U,100,0
35,RL,JOL C,U,90,0
35,RL,JOL C,U,90,100
35,RL,JOL C,U,50,100
35,RL,JOL C,U,90,0
35,RL,JOL C,U,20,0
35,RL,JOL C,U,100,100
35,RL,JOL C,U,90,100
35,RL,JOL C,U,100,100
35,RL,JOL C,U,30,100
35,RL,JOL C,U,90,100
35,RL,JOL C,U,80,100
35,RL,JOL C,U,90,0
35,RL,JOL C,U,90,100
35,RL,JOL C,U,70,100
36,RL,JOL D,B,50,0
36,RL,JOL D,B,70,100
36,RL,JOL D,B,80,100
36,RL,JOL D,B,30,100
36,RL,JOL D,B,60,100
36,RL,JOL D,B,90,100
36,RL,JOL D,B,70,100
36,RL,JOL D,B,70,100
36,RL,JOL D,B,70,100
36,RL,JOL D,B,70,100
36,RL,JOL D,B,50,0
36,RL,JOL D,B,20,0
36,RL,JOL D,B,80,100
36,RL,JOL D,B,50,100
36,RL,JOL D,B,70,100
36,RL,JOL D,B,70,0
36,RL,JOL D,B,80,100
36,RL,JOL D,B,60,100
36,RL,JOL D,B,90,100
36,RL,JOL D,B,40,100
36,RL,JOL D,F,70,100
36,RL,JOL D,F,60,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,90,100
36,RL,JOL D,F,60,100
36,RL,JOL D,F,20,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,60,100
36,RL,JOL D,F,90,100
36,RL,JOL D,F,50,100
36,RL,JOL D,F,70,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,80,100
36,RL,JOL D,F,60,100
36,RL,JOL D,F,70,0
36,RL,JOL D,F,60,100
36,RL,JOL D,F,40,100
36,RL,JOL D,S,70,100
36,RL,JOL D,S,100,100
36,RL,JOL D,S,80,100
36,RL,JOL D,S,80,100
36,RL,JOL D,S,70,100
36,RL,JOL D,S,60,100
36,RL,JOL D,S,80,100
36,RL,JOL D,S,90,100
36,RL,JOL D,S,60,100
36,RL,JOL D,S,90,100
36,RL,JOL D,S,40,100
36,RL,JOL D,S,80,100
36,RL,JOL D,S,60,100
36,RL,JOL D,S,70,100
36,RL,JOL D,S,70,100
36,RL,JOL D,S,80,100
36,RL,JOL D,S,80,100
36,RL,JOL D,S,60,100
36,RL,JOL D,S,100,100
36,RL,JOL D,S,80,100
36,RL,JOL D,U,50,100
36,RL,JOL D,U,50,100
36,RL,JOL D,U,50,100
36,RL,JOL D,U,70,100
36,RL,JOL D,U,50,100
36,RL,JOL D,U,70,100
36,RL,JOL D,U,20,100
36,RL,JOL D,U,70,100
36,RL,JOL D,U,90,100
36,RL,JOL D,U,30,100
36,RL,JOL D,U,70,100
36,RL,JOL D,U,80,100
36,RL,JOL D,U,80,100
36,RL,JOL D,U,80,100
36,RL,JOL D,U,80,100
36,RL,JOL D,U,80,100
36,RL,JOL D,U,50,100
36,RL,JOL D,U,80,100
36,RL,JOL D,U,60,100
36,RL,JOL D,U,60,100
45,RL,JOL A,F,80,100
45,RL,JOL A,F,100,0
45,RL,JOL A,F,40,100
45,RL,JOL A,F,50,100
45,RL,JOL A,F,80,100
45,RL,JOL A,F,100,0
45,RL,JOL A,F,70,100
45,RL,JOL A,F,90,100
45,RL,JOL A,F,90,100
45,RL,JOL A,F,100,100
45,RL,JOL A,F,90,0
45,RL,JOL A,F,90,100
45,RL,JOL A,F,70,100
45,RL,JOL A,F,100,100
45,RL,JOL A,F,80,100
45,RL,JOL A,F,70,100
45,RL,JOL A,F,60,100
45,RL,JOL A,F,100,100
45,RL,JOL A,F,100,100
45,RL,JOL A,F,80,100
45,RL,JOL A,B,80,100
45,RL,JOL A,B,80,100
45,RL,JOL A,B,80,0
45,RL,JOL A,B,60,100
45,RL,JOL A,B,50,100
45,RL,JOL A,B,90,100
45,RL,JOL A,B,90,100
45,RL,JOL A,B,100,0
45,RL,JOL A,B,50,100
45,RL,JOL A,B,70,100
45,RL,JOL A,B,40,100
45,RL,JOL A,B,60,100
45,RL,JOL A,B,90,0
45,RL,JOL A,B,90,100
45,RL,JOL A,B,70,0
45,RL,JOL A,B,80,100
45,RL,JOL A,B,50,100
45,RL,JOL A,B,90,100
45,RL,JOL A,B,90,100
45,RL,JOL A,B,80,100
45,RL,JOL A,S,100,100
45,RL,JOL A,S,60,100
45,RL,JOL A,S,70,0
45,RL,JOL A,S,40,100
45,RL,JOL A,S,50,100
45,RL,JOL A,S,70,100
45,RL,JOL A,S,80,100
45,RL,JOL A,S,70,100
45,RL,JOL A,S,40,100
45,RL,JOL A,S,80,100
45,RL,JOL A,S,100,100
45,RL,JOL A,S,80,100
45,RL,JOL A,S,90,100
45,RL,JOL A,S,100,100
45,RL,JOL A,S,40,100
45,RL,JOL A,S,50,100
45,RL,JOL A,S,60,100
45,RL,JOL A,S,100,100
45,RL,JOL A,S,80,100
45,RL,JOL A,S,70,100
45,RL,JOL A,U,50,0
45,RL,JOL A,U,90,0
45,RL,JOL A,U,90,100
45,RL,JOL A,U,90,100
45,RL,JOL A,U,50,0
45,RL,JOL A,U,30,0
45,RL,JOL A,U,20,100
45,RL,JOL A,U,60,0
45,RL,JOL A,U,30,0
45,RL,JOL A,U,70,100
45,RL,JOL A,U,20,0
45,RL,JOL A,U,70,0
45,RL,JOL A,U,40,100
45,RL,JOL A,U,20,100
45,RL,JOL A,U,70,0
45,RL,JOL A,U,50,0
45,RL,JOL A,U,40,100
45,RL,JOL A,U,80,0
45,RL,JOL A,U,80,100
45,RL,JOL A,U,50,100
46,RL,JOL B,F,50,100
46,RL,JOL B,F,70,100
46,RL,JOL B,F,40,100
46,RL,JOL B,F,30,100
46,RL,JOL B,F,60,100
46,RL,JOL B,F,20,100
46,RL,JOL B,F,60,100
46,RL,JOL B,F,40,100
46,RL,JOL B,F,30,100
46,RL,JOL B,F,20,100
46,RL,JOL B,F,80,100
46,RL,JOL B,F,40,100
46,RL,JOL B,F,60,100
46,RL,JOL B,F,50,100
46,RL,JOL B,F,90,100
46,RL,JOL B,F,40,100
46,RL,JOL B,F,30,100
46,RL,JOL B,F,60,100
46,RL,JOL B,F,40,100
46,RL,JOL B,F,50,100
46,RL,JOL B,B,30,100
46,RL,JOL B,B,80,0
46,RL,JOL B,B,70,0
46,RL,JOL B,B,40,100
46,RL,JOL B,B,80,100
46,RL,JOL B,B,50,100
46,RL,JOL B,B,20,100
46,RL,JOL B,B,10,0
46,RL,JOL B,B,100,100
46,RL,JOL B,B,80,100
46,RL,JOL B,B,70,0
46,RL,JOL B,B,30,100
46,RL,JOL B,B,90,100
46,RL,JOL B,B,90,100
46,RL,JOL B,B,40,100
46,RL,JOL B,B,50,0
46,RL,JOL B,B,60,100
46,RL,JOL B,B,30,100
46,RL,JOL B,B,40,0
46,RL,JOL B,B,30,100
46,RL,JOL B,S,70,100
46,RL,JOL B,S,40,100
46,RL,JOL B,S,60,100
46,RL,JOL B,S,20,100
46,RL,JOL B,S,100,100
46,RL,JOL B,S,20,100
46,RL,JOL B,S,50,100
46,RL,JOL B,S,100,100
46,RL,JOL B,S,40,100
46,RL,JOL B,S,20,100
46,RL,JOL B,S,40,100
46,RL,JOL B,S,70,100
46,RL,JOL B,S,80,100
46,RL,JOL B,S,60,100
46,RL,JOL B,S,60,100
46,RL,JOL B,S,40,100
46,RL,JOL B,S,50,100
46,RL,JOL B,S,50,100
46,RL,JOL B,S,30,100
46,RL,JOL B,S,40,100
46,RL,JOL B,U,50,100
46,RL,JOL B,U,70,100
46,RL,JOL B,U,30,0
46,RL,JOL B,U,50,0
46,RL,JOL B,U,60,100
46,RL,JOL B,U,60,100
46,RL,JOL B,U,10,100
46,RL,JOL B,U,30,100
46,RL,JOL B,U,50,100
46,RL,JOL B,U,20,100
46,RL,JOL B,U,60,100
46,RL,JOL B,U,30,100
46,RL,JOL B,U,10,0
46,RL,JOL B,U,30,100
46,RL,JOL B,U,40,100
46,RL,JOL B,U,40,100
46,RL,JOL B,U,10,100
46,RL,JOL B,U,80,100
46,RL,JOL B,U,30,100
46,RL,JOL B,U,30,100
47,RL,JOL C,F,60,100
47,RL,JOL C,F,80,100
47,RL,JOL C,F,90,0
47,RL,JOL C,F,90,100
47,RL,JOL C,F,80,100
47,RL,JOL C,F,90,100
47,RL,JOL C,F,90,100
47,RL,JOL C,F,90,0
47,RL,JOL C,F,30,100
47,RL,JOL C,F,10,0
47,RL,JOL C,F,60,100
47,RL,JOL C,F,90,0
47,RL,JOL C,F,50,0
47,RL,JOL C,F,70,0
47,RL,JOL C,F,30,100
47,RL,JOL C,F,100,0
47,RL,JOL C,F,100,100
47,RL,JOL C,F,90,100
47,RL,JOL C,F,20,100
47,RL,JOL C,F,90,0
47,RL,JOL C,B,10,100
47,RL,JOL C,B,20,100
47,RL,JOL C,B,40,100
47,RL,JOL C,B,90,100
47,RL,JOL C,B,60,0
47,RL,JOL C,B,30,100
47,RL,JOL C,B,10,100
47,RL,JOL C,B,60,100
47,RL,JOL C,B,100,100
47,RL,JOL C,B,90,100
47,RL,JOL C,B,100,100
47,RL,JOL C,B,90,100
47,RL,JOL C,B,80,100
47,RL,JOL C,B,70,0
47,RL,JOL C,B,80,0
47,RL,JOL C,B,70,100
47,RL,JOL C,B,50,0
47,RL,JOL C,B,30,100
47,RL,JOL C,B,90,100
47,RL,JOL C,B,70,100
47,RL,JOL C,S,80,100
47,RL,JOL C,S,50,0
47,RL,JOL C,S,70,100
47,RL,JOL C,S,80,100
47,RL,JOL C,S,70,100
47,RL,JOL C,S,70,0
47,RL,JOL C,S,80,100
47,RL,JOL C,S,80,100
47,RL,JOL C,S,100,0
47,RL,JOL C,S,60,100
47,RL,JOL C,S,60,100
47,RL,JOL C,S,70,100
47,RL,JOL C,S,50,100
47,RL,JOL C,S,100,100
47,RL,JOL C,S,70,100
47,RL,JOL C,S,100,100
47,RL,JOL C,S,100,100
47,RL,JOL C,S,100,100
47,RL,JOL C,S,90,100
47,RL,JOL C,S,70,100
47,RL,JOL C,U,10,100
47,RL,JOL C,U,10,0
47,RL,JOL C,U,100,0
47,RL,JOL C,U,100,100
47,RL,JOL C,U,10,0
47,RL,JOL C,U,50,100
47,RL,JOL C,U,20,100
47,RL,JOL C,U,10,0
47,RL,JOL C,U,30,100
47,RL,JOL C,U,30,100
47,RL,JOL C,U,80,0
47,RL,JOL C,U,90,100
47,RL,JOL C,U,90,0
47,RL,JOL C,U,80,100
47,RL,JOL C,U,100,0
47,RL,JOL C,U,60,100
47,RL,JOL C,U,90,0
47,RL,JOL C,U,90,0
47,RL,JOL C,U,20,100
47,RL,JOL C,U,90,100
48,RL,JOL D,B,40,100
48,RL,JOL D,B,90,100
48,RL,JOL D,B,60,100
48,RL,JOL D,B,50,100
48,RL,JOL D,B,60,0
48,RL,JOL D,B,60,0
48,RL,JOL D,B,70,0
48,RL,JOL D,B,80,100
48,RL,JOL D,B,70,100
48,RL,JOL D,B,50,100
48,RL,JOL D,B,40,0
48,RL,JOL D,B,80,100
48,RL,JOL D,B,20,100
48,RL,JOL D,B,50,100
48,RL,JOL D,B,80,0
48,RL,JOL D,B,90,0
48,RL,JOL D,B,80,100
48,RL,JOL D,B,70,0
48,RL,JOL D,B,60,0
48,RL,JOL D,B,70,0
48,RL,JOL D,F,10,100
48,RL,JOL D,F,80,100
48,RL,JOL D,F,60,100
48,RL,JOL D,F,50,100
48,RL,JOL D,F,30,100
48,RL,JOL D,F,40,100
48,RL,JOL D,F,90,100
48,RL,JOL D,F,60,100
48,RL,JOL D,F,60,100
48,RL,JOL D,F,20,0
48,RL,JOL D,F,70,100
48,RL,JOL D,F,20,100
48,RL,JOL D,F,70,100
48,RL,JOL D,F,80,100
48,RL,JOL D,F,70,100
48,RL,JOL D,F,70,100
48,RL,JOL D,F,100,100
48,RL,JOL D,F,50,0
48,RL,JOL D,F,30,100
48,RL,JOL D,F,70,100
48,RL,JOL D,S,70,0
48,RL,JOL D,S,80,100
48,RL,JOL D,S,70,100
48,RL,JOL D,S,60,100
48,RL,JOL D,S,70,100
48,RL,JOL D,S,60,100
48,RL,JOL D,S,50,100
48,RL,JOL D,S,50,0
48,RL,JOL D,S,70,100
48,RL,JOL D,S,90,100
48,RL,JOL D,S,50,100
48,RL,JOL D,S,40,0
48,RL,JOL D,S,90,100
48,RL,JOL D,S,40,100
48,RL,JOL D,S,50,100
48,RL,JOL D,S,40,100
48,RL,JOL D,S,90,100
48,RL,JOL D,S,70,100
48,RL,JOL D,S,70,100
48,RL,JOL D,S,70,100
48,RL,JOL D,U,80,100
48,RL,JOL D,U,70,0
48,RL,JOL D,U,80,100
48,RL,JOL D,U,50,100
48,RL,JOL D,U,80,0
48,RL,JOL D,U,50,0
48,RL,JOL D,U,30,100
48,RL,JOL D,U,60,0
48,RL,JOL D,U,70,0
48,RL,JOL D,U,50,100
48,RL,JOL D,U,60,100
48,RL,JOL D,U,60,100
48,RL,JOL D,U,60,100
48,RL,JOL D,U,70,0
48,RL,JOL D,U,60,0
48,RL,JOL D,U,60,0
48,RL,JOL D,U,70,100
48,RL,JOL D,U,70,0
48,RL,JOL D,U,50,100
48,RL,JOL D,U,70,100
57,RL,JOL A,F,60,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,60,0
57,RL,JOL A,F,70,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,60,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,60,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,60,100
57,RL,JOL A,F,80,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,80,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,90,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,100,100
57,RL,JOL A,F,70,100
57,RL,JOL A,F,80,100
57,RL,JOL A,B,60,100
57,RL,JOL A,B,80,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,60,100
57,RL,JOL A,B,60,100
57,RL,JOL A,B,90,100
57,RL,JOL A,B,60,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,60,100
57,RL,JOL A,B,90,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,50,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,60,100
57,RL,JOL A,B,80,100
57,RL,JOL A,B,70,100
57,RL,JOL A,B,70,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,50,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,60,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,70,100
57,RL,JOL A,S,90,100
57,RL,JOL A,S,50,100
57,RL,JOL A,S,70,100
57,RL,JOL A,U,30,100
57,RL,JOL A,U,60,100
57,RL,JOL A,U,40,0
57,RL,JOL A,U,60,100
57,RL,JOL A,U,40,100
57,RL,JOL A,U,20,100
57,RL,JOL A,U,70,100
57,RL,JOL A,U,20,100
57,RL,JOL A,U,70,100
57,RL,JOL A,U,50,100
57,RL,JOL A,U,30,100
57,RL,JOL A,U,30,100
57,RL,JOL A,U,30,100
57,RL,JOL A,U,50,100
57,RL,JOL A,U,60,100
57,RL,JOL A,U,60,100
57,RL,JOL A,U,30,100
57,RL,JOL A,U,40,100
57,RL,JOL A,U,30,100
57,RL,JOL A,U,30,100
58,RL,JOL B,F,80,100
58,RL,JOL B,F,70,100
58,RL,JOL B,F,70,100
58,RL,JOL B,F,90,100
58,RL,JOL B,F,60,100
58,RL,JOL B,F,50,100
58,RL,JOL B,F,90,0
58,RL,JOL B,F,100,100
58,RL,JOL B,F,100,100
58,RL,JOL B,F,80,100
58,RL,JOL B,F,70,0
58,RL,JOL B,F,90,100
58,RL,JOL B,F,80,100
58,RL,JOL B,F,90,100
58,RL,JOL B,F,80,100
58,RL,JOL B,F,100,100
58,RL,JOL B,F,70,100
58,RL,JOL B,F,70,100
58,RL,JOL B,F,90,100
58,RL,JOL B,F,70,100
58,RL,JOL B,B,30,100
58,RL,JOL B,B,60,100
58,RL,JOL B,B,70,0
58,RL,JOL B,B,90,100
58,RL,JOL B,B,80,100
58,RL,JOL B,B,90,100
58,RL,JOL B,B,80,100
58,RL,JOL B,B,40,0
58,RL,JOL B,B,90,100
58,RL,JOL B,B,80,100
58,RL,JOL B,B,90,100
58,RL,JOL B,B,50,100
58,RL,JOL B,B,90,100
58,RL,JOL B,B,80,100
58,RL,JOL B,B,90,0
58,RL,JOL B,B,70,0
58,RL,JOL B,B,70,100
58,RL,JOL B,B,90,100
58,RL,JOL B,B,90,100
58,RL,JOL B,B,90,100
58,RL,JOL B,S,70,100
58,RL,JOL B,S,50,100
58,RL,JOL B,S,70,100
58,RL,JOL B,S,90,100
58,RL,JOL B,S,70,100
58,RL,JOL B,S,80,100
58,RL,JOL B,S,40,100
58,RL,JOL B,S,90,100
58,RL,JOL B,S,50,100
58,RL,JOL B,S,80,100
58,RL,JOL B,S,80,100
58,RL,JOL B,S,80,100
58,RL,JOL B,S,70,100
58,RL,JOL B,S,80,100
58,RL,JOL B,S,50,100
58,RL,JOL B,S,80,100
58,RL,JOL B,S,60,100
